time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,-9.823793185
716.772675,0.010086,-0.01197,-0.10773,-9.824976,-9.825574,0.003195,-0.007455,0.001065,99022.07,28.55,-0.001780815,
716.782782,0.010107,-0.021546,-0.100548,-9.810612,-9.811151,0.00213,-0.00639,0.00213,99022.07,28.55,0.012642185,
716.792892,0.01011,-0.007182,-0.086184,-9.80343,-9.803811,0.00426,-0.00639,0.003195,99022.07,28.55,0.019982185,
716.802981,0.010088,-0.014364,-0.093366,-9.810612,-9.811067,0.001065,-0.00426,0,99022.17,28.55,0.012726185,
716.813081,0.010101,-0.028728,-0.074214,-9.805824,-9.806147,0.001065,-0.007455,0,99022.17,28.55,0.017646185,
716.823535,0.010454,-0.002394,-0.057456,-9.813006,-9.813174,0.003195,-0.003195,0.00213,99022.17,28.55,0.010619185,
716.833673,0.010138,0.002394,-0.08379,-9.801036,-9.801394,0.005325,-0.00426,-0.001065,99022.17,28.55,0.022399185,
716.843774,0.010101,0.002394,-0.074214,-9.820188,-9.820469,0.003195,-0.005325,0.00213,99022.17,28.55,0.003324185,
716.854093,0.010319,-0.01197,-0.069426,-9.824976,-9.825229,0.00426,-0.00426,0.001065,99022.17,28.55,-0.001435815,
716.864204,0.010111,0.004788,-0.076608,-9.83934,-9.839639,0.005325,-0.00426,0.003195,99022.2,28.55,-0.015845815,
716.874312,0.010107,-0.009576,-0.040698,-9.8154,-9.815489,0.003195,-0.005325,0.003195,99022.2,28.55,0.008304185,
716.884399,0.010087,-0.021546,-0.064638,-9.83934,-9.839576,0.001065,-0.003195,0,99022.2,28.55,-0.015782815,
716.89449,0.010091,0.007182,-0.079002,-9.836946,-9.837266,0.003195,-0.00426,0.001065,99022.2,28.55,-0.013472815,
716.904588,0.010098,0.026334,-0.057456,-9.82737,-9.827573,0.003195,-0.00426,0.00213,99022.2,28.55,-0.003779815,
716.914732,0.010144,-0.014364,-0.07182,-9.83934,-9.839613,0.005325,-0.00426,0,99022.2,28.55,-0.015819815,
716.92482,0.010088,0.02394,-0.07182,-9.829764,-9.830056,0.003195,-0.005325,0.005325,99022.2,28.55,-0.006262815,
716.935347,0.010527,0.021546,-0.086184,-9.820188,-9.82059,0.00426,-0.005325,0.001065,99022.2,28.55,0.003203185,
716.945526,0.010179,0.004788,-0.057456,-9.83934,-9.839509,0.00213,-0.003195,0.00213,99022.2,28.55,-0.015715815,
716.955713,0.010186,0.007182,-0.050274,-9.82737,-9.827501,0.00426,-0.007455,0.003195,99022.2,28.55,-0.003707815,
716.965803,0.010091,0.002394,-0.090972,-9.822582,-9.823004,0.003195,-0.00639,0.00426,99022.2,28.55,0.000789185,
716.975885,0.010082,0.009576,-0.064638,-9.808218,-9.808436,0.00426,-0.00213,0.001065,99022.2,28.55,0.015357185,
716.985995,0.01011,0.01197,-0.074214,-9.813006,-9.813294,0.001065,-0.00639,0.001065,99022.2,28.55,0.010499185,
716.996098,0.010103,0.021546,-0.074214,-9.810612,-9.810916,0.001065,-0.00639,0.00213,99022.2,28.55,0.012877185,
717.006143,0.010045,0.002394,-0.062244,-9.79146,-9.791658,0.003195,-0.00639,0.00426,99022.2,28.55,0.032135185,
717.016374,0.010231,0.016758,-0.067032,-9.801036,-9.80128,0.00639,-0.00852,0.005325,99022.2,28.55,0.022513185,
717.026466,0.010092,-0.03591,-0.057456,-9.79146,-9.791694,0.00213,-0.00426,0.00213,99022.2,28.55,0.032099185,
717.03657,0.010104,-0.01197,-0.079002,-9.822582,-9.822907,0.00426,-0.007455,0.003195,99022.2,28.55,0.000886185,
717.04666,0.01009,-0.021546,-0.100548,-9.82737,-9.827908,0.00213,-0.003195,0.00426,99022.16,28.55,-0.004114815,
717.056801,0.010141,-0.057456,-0.086184,-9.798642,-9.799189,0.003195,-0.005325,0.00213,99022.16,28.55,0.024604185,
717.06689,0.010089,0.009576,-0.100548,-9.789066,-9.789587,0.00213,-0.01065,0.00213,99022.16,28.55,0.034206185,
717.076981,0.010091,-0.055062,-0.098154,-9.82737,-9.828014,0,-0.003195,0.00426,99022.16,28.55,-0.004220815,
717.087087,0.010106,-0.004788,-0.074214,-9.813006,-9.813288,0.005325,-0.00852,0.00213,99022.16,28.55,0.010505185,
717.097234,0.010147,0.01197,-0.10773,-9.810612,-9.811211,0,-0.005325,0,99022.16,28.55,0.012582185,
717.107318,0.010084,-0.004788,-0.086184,-9.824976,-9.825355,0.003195,-0.003195,0.003195,99022.16,28.55,-0.001561815,
717.117408,0.01009,0.01197,-0.093366,-9.820188,-9.820639,0.00213,-0.00639,0.00213,99022.19,28.55,0.003154185,
717.127509,0.010101,0.014364,-0.105336,-9.83934,-9.839914,0.003195,-0.00426,0.00213,99022.19,28.55,-0.016120815,
717.137638,0.010129,-0.02394,-0.093366,-9.820188,-9.820661,0.00426,-0.007455,0.00213,99022.19,28.55,0.003132185,
717.148041,0.010403,0.02394,-0.090972,-9.822582,-9.823032,0.00213,-0.003195,0.00426,99022.19,28.55,0.000761185,
717.15814,0.010099,-0.014364,-0.093366,-9.820188,-9.820642,0.00426,-0.00213,0.00213,99022.19,28.55,0.003151185,
717.168241,0.010101,-0.050274,-0.090972,-9.856098,-9.856646,0.005325,-0.003195,0,99022.19,28.55,-0.032852815,
717.178337,0.010096,0,-0.057456,-9.801036,-9.801204,0.001065,-0.005325,0.00213,99022.28,28.55,0.022589185,
717.188433,0.010096,-0.019152,-0.062244,-9.8154,-9.815616,0.00639,-0.005325,0.00426,99022.28,28.55,0.008177185,
717.198666,0.010234,-0.019152,-0.07182,-9.856098,-9.856378,0.001065,-0.00426,0.00426,99022.28,28.55,-0.032584815,
717.208765,0.010099,0.004788,-0.07182,-9.832158,-9.832421,0.003195,-0.007455,0.001065,99022.28,28.55,-0.008627815,
717.218859,0.010094,-0.04788,-0.093366,-9.808218,-9.808779,0.00426,-0.00426,0.00213,99022.28,28.55,0.015014185,
717.228958,0.010099,-0.007182,-0.069426,-9.832158,-9.832406,0.005325,-0.007455,0.003195,99022.28,28.55,-0.008612815,
717.239054,0.010096,-0.01197,-0.05985,-9.824976,-9.825166,0.00213,-0.005325,0,99022.28,28.55,-0.001372815,
717.249153,0.0101,-0.028728,-0.074214,-9.817794,-9.818117,0.00426,-0.00426,0.00426,99022.28,28.55,0.005676185,
717.259698,0.010545,0.014364,-0.062244,-9.786672,-9.78688,0.00213,-0.005325,0.003195,99022.28,28.55,0.036913185,
717.269828,0.010129,-0.002394,-0.064638,-9.8154,-9.815613,0.003195,-0.003195,0,99022.28,28.55,0.008180185,
717.281582,0.011754,-0.009576,-0.076608,-9.820188,-9.820491,0.001065,-0.005325,0.00213,99022.28,28.55,0.003302185,
717.291708,0.010126,0.016758,-0.064638,-9.810612,-9.810839,0.00213,-0.00426,0.00213,99022.28,28.55,0.012954185,
717.302014,0.010306,0.033516,-0.05985,-9.822582,-9.822822,0.001065,-0.00213,0.003195,99022.32,28.55,0.000971185,
717.312102,0.010089,0.004788,-0.05985,-9.808218,-9.808402,0.003195,-0.00639,0.00426,99022.32,28.55,0.015391185,
717.322194,0.010092,0.009576,-0.08379,-9.813006,-9.813368,0.005325,-0.003195,0.00213,99022.32,28.55,0.010425185,
717.332357,0.010163,0.019152,-0.064638,-9.829764,-9.829995,0.00426,-0.003195,0.001065,99022.32,28.55,-0.006201815,
717.34246,0.010103,0.038304,-0.07182,-9.813006,-9.813344,0,-0.007455,0.00426,99022.32,28.55,0.010449185,
717.352555,0.010095,0.007182,-0.100548,-9.813006,-9.813524,0.003195,-0.00639,0.00213,99022.32,28.55,0.010269185,
717.362652,0.010097,-0.045486,-0.079002,-9.781884,-9.782309,0.001065,-0.003195,0.003195,99022.32,28.55,0.041484185,
717.372779,0.010127,-0.02394,-0.09576,-9.820188,-9.820684,0.00213,-0.005325,0.00213,99022.32,28.55,0.003109185,
717.382941,0.010162,0.004788,-0.055062,-9.832158,-9.832313,0.00426,-0.00639,0.003195,99022.32,28.55,-0.008519815,
717.393407,0.010466,0.045486,-0.074214,-9.83934,-9.839725,0.00426,-0.003195,0.003195,99022.32,28.55,-0.015931815,
717.404639,0.011233,0.026334,-0.086184,-9.820188,-9.820601,0,-0.00213,0.003195,99022.32,28.55,0.003192185,
717.414724,0.010085,0.043092,-0.08379,-9.82737,-9.827822,0.00213,-0.00639,0.00213,99022.32,28.55,-0.004028815,
717.424871,0.010147,-0.1197,-0.081396,-9.784278,-9.785349,0.009585,-0.003195,-0.001065,99022.32,28.55,0.038444185,
717.435016,0.010144,-0.055062,-0.110124,-9.774702,-9.775477,-0.00213,0.003195,0.00213,99022.43,28.55,0.048316185,
717.445099,0.010083,0,-0.043092,-9.82737,-9.827464,0.005325,-0.00852,0.003195,99022.43,28.55,-0.003670815,
717.455184,0.010085,-0.069426,-0.062244,-9.870462,-9.870902,0.00426,-0.005325,0.001065,99022.43,28.55,-0.047108815,
717.465267,0.010083,0.009576,-0.090972,-9.817794,-9.81822,0,0.001065,-0.001065,99022.43,28.55,0.005573185,
717.475416,0.010149,0.019152,-0.093366,-9.789066,-9.78953,0.005325,-0.007455,0.00213,99022.43,28.55,0.034263185,
717.485508,0.010092,-0.074214,-0.100548,-9.85131,-9.852103,0.00213,-0.001065,0.00213,99022.43,28.55,-0.028309815,
717.495605,0.010096,0.028728,-0.079002,-9.846522,-9.846881,0.003195,0,0.00213,99022.46,28.55,-0.023087815,
717.505692,0.010087,0.045486,-0.08379,-9.820188,-9.820651,0.00639,-0.01065,0.001065,99022.46,28.55,0.003142185,
717.515838,0.010147,-0.076608,-0.105336,-9.856098,-9.856959,0.005325,-0.003195,0.003195,99022.46,28.55,-0.033165815,
717.52775,0.011911,-0.01197,-0.088578,-9.836946,-9.837352,0.001065,-0.003195,0.00213,99022.46,28.55,-0.013558815,
717.53882,0.01107,0.04788,-0.064638,-9.796248,-9.796578,0.005325,-0.011715,0.00213,99022.46,28.55,0.027215185,
717.551143,0.012323,-0.019152,-0.098154,-9.829764,-9.830273,0.00213,-0.00639,0.003195,99022.46,28.55,-0.006479815,
717.561745,0.010602,0.009576,-0.081396,-9.796248,-9.796591,0.00213,-0.00639,0.00213,99022.51,28.55,0.027202185,
717.572348,0.010602,-0.03591,-0.07182,-9.810612,-9.810941,0.003195,-0.007455,0.001065,99022.51,28.55,0.012852185,
717.583707,0.011359,-0.057456,-0.08379,-9.808218,-9.808744,0.00213,-0.003195,0.003195,99022.51,28.55,0.015049185,
717.594885,0.011179,0.02394,-0.04788,-9.80343,-9.803576,0.003195,-0.00426,0.00213,99022.51,28.55,0.020217185,
717.606022,0.011137,0.01197,-0.040698,-9.810612,-9.810704,0.003195,-0.00852,0.00213,99022.51,28.55,0.013089185,
717.61712,0.011099,-0.033516,-0.09576,-9.829764,-9.830288,0.00426,-0.00213,0.00213,99022.51,28.55,-0.006494815,
717.628427,0.011307,0.004788,-0.07182,-9.822582,-9.822846,0.00213,-0.00852,0.003195,99022.51,28.55,0.000947185,
717.639495,0.011067,-0.01197,-0.064638,-9.796248,-9.796469,0.001065,-0.00213,0,99022.51,28.55,0.027324185,
717.650858,0.011364,-0.038304,-0.064638,-9.810612,-9.8109,0.005325,-0.005325,0.00426,99022.51,28.55,0.012893185,
717.661881,0.011023,0,-0.069426,-9.796248,-9.796494,0.003195,-0.007455,0,99022.51,28.55,0.027299185,
717.673053,0.011172,-0.04788,-0.069426,-9.813006,-9.813368,0.003195,-0.005325,0.00213,99022.51,28.55,0.010425185,
717.684205,0.011152,-0.031122,-0.076608,-9.796248,-9.796597,0.005325,-0.001065,0.001065,99022.51,28.55,0.027196185,
717.695444,0.011238,0.009576,-0.079002,-9.817794,-9.818117,0.00426,-0.00639,-0.001065,99022.41,28.55,0.005676185,
717.706627,0.011184,-0.02394,-0.076608,-9.841734,-9.842061,0.00213,-0.005325,0.005325,99022.41,28.55,-0.018267815,
717.71781,0.011182,-0.019152,-0.074214,-9.829764,-9.830063,0.00426,-0.00426,0.003195,99022.41,28.55,-0.006269815,
717.729075,0.011265,0.02394,-0.07182,-9.820188,-9.82048,0.009585,-0.007455,-0.001065,99022.41,28.55,0.003313185,
717.740122,0.011047,-0.02394,-0.102942,-9.817794,-9.818363,-0.001065,-0.00213,0.00213,99022.41,28.55,0.005430185,
717.751414,0.011293,0.031122,-0.079002,-9.824976,-9.825343,0.00426,-0.003195,0.001065,99022.24,28.55,-0.001549815,
717.76255,0.011136,0,-0.08379,-9.836946,-9.837303,0.00426,-0.00639,0.00426,99022.24,28.55,-0.013509815,
717.773794,0.011243,0.033516,-0.086184,-9.858492,-9.858926,0.001065,-0.009585,0.003195,99022.24,28.55,-0.035132815,
717.784875,0.011082,-0.016758,-0.07182,-9.808218,-9.808495,0.00213,-0.005325,0.00213,99022.24,28.55,0.015298185,
717.796188,0.011312,-0.01197,-0.090972,-9.822582,-9.823011,0.00213,-0.00213,0.001065,99022.24,28.55,0.000782185,
717.807436,0.011248,0.055062,-0.067032,-9.822582,-9.822965,0.007455,-0.009585,0.00213,99022.24,28.55,0.000828185,
717.81854,0.011104,-0.016758,-0.079002,-9.841734,-9.842065,0.001065,-0.00213,0.00213,99022.35,28.55,-0.018271815,
717.829702,0.011162,0.002394,-0.09576,-9.798642,-9.79911,0.005325,-0.007455,0.001065,99022.35,28.55,0.024683185,
717.840871,0.011169,-0.016758,-0.08379,-9.853704,-9.854074,0.00426,-0.00426,0.00213,99022.35,28.55,-0.030280815,
717.851966,0.011095,0.009576,-0.064638,-9.834552,-9.834769,0,-0.005325,0.005325,99022.35,28.55,-0.010975815,
717.863159,0.011193,0.028728,-0.090972,-9.772308,-9.772774,0.003195,-0.00213,0.00213,99022.35,28.55,0.051019185,
717.874424,0.011265,0.002394,-0.090972,-9.808218,-9.80864,0.00426,-0.005325,0.001065,99022.35,28.55,0.015153185,
717.885527,0.011103,-0.007182,-0.069426,-9.813006,-9.813254,0,-0.003195,0.00426,99022.3,28.55,0.010539185,
717.896715,0.011188,-0.004788,-0.102942,-9.817794,-9.818335,0.001065,-0.005325,0.00213,99022.3,28.55,0.005458185,
717.907888,0.011173,-0.01197,-0.064638,-9.813006,-9.813226,0.003195,-0.003195,-0.001065,99022.3,28.55,0.010567185,
717.919111,0.011223,0.009576,-0.064638,-9.8154,-9.815618,0,-0.00426,0.00426,99022.3,28.55,0.008175185,
717.930309,0.011198,-0.031122,-0.086184,-9.820188,-9.820615,0.00639,-0.00639,0.00213,99022.3,28.55,0.003178185,
717.941531,0.011222,-0.050274,-0.08379,-9.822582,-9.823068,0.00426,-0.003195,0.00213,99022.3,28.55,0.000725185,
717.952707,0.011176,-0.007182,-0.05985,-9.801036,-9.801221,0.003195,-0.00426,0.00213,99022.3,28.55,0.022572185,
717.963815,0.011108,-0.016758,-0.05985,-9.822582,-9.822779,0.001065,-0.00426,0.00426,99022.3,28.55,0.001014185,
717.975056,0.011241,-0.033516,-0.079002,-9.822582,-9.822957,0.005325,-0.005325,0.003195,99022.3,28.55,0.000836185,
717.986252,0.011196,-0.007182,-0.081396,-9.813006,-9.813346,0.00426,-0.005325,0.001065,99022.3,28.55,0.010447185,
717.997376,0.011124,-0.01197,-0.069426,-9.848916,-9.849168,0,-0.00213,0.00213,99022.3,28.55,-0.025374815,
718.008644,0.011267,-0.026334,-0.088578,-9.834552,-9.834986,0.00426,-0.00639,0.00213,99022.33,28.55,-0.011192815,
718.019792,0.011149,-0.026334,-0.086184,-9.846522,-9.846934,0.00426,-0.00213,0,99022.33,28.55,-0.023140815,
718.031008,0.011216,-0.045486,-0.07182,-9.801036,-9.801405,0.00426,-0.00639,0.003195,99022.33,28.55,0.022388185,
718.042136,0.011127,-0.055062,-0.117306,-9.82737,-9.828224,-0.003195,-0.00213,0.001065,99022.33,28.55,-0.004430815,
718.053321,0.011185,-0.01197,-0.074214,-9.822582,-9.82287,0.003195,-0.00852,0.001065,99022.33,28.55,0.000923185,
718.064475,0.011154,0.028728,-0.086184,-9.805824,-9.806245,0.003195,-0.005325,0,99022.33,28.55,0.017548185,
718.075799,0.011324,-0.016758,-0.07182,-9.813006,-9.813283,-0.001065,-0.00213,0.00213,99022.46,28.55,0.010510185,
718.086953,0.011154,0.019152,-0.086184,-9.817794,-9.818191,0.00639,-0.007455,0.003195,99022.46,28.55,0.005602185,
718.09803,0.011077,-0.038304,-0.098154,-9.82737,-9.827935,0.005325,-0.007455,0.00213,99022.46,28.55,-0.004141815,
718.109276,0.011246,-0.009576,-0.076608,-9.808218,-9.808522,0,0,0.001065,99022.46,28.55,0.015271185,
718.120448,0.011172,0.031122,-0.08379,-9.813006,-9.813413,0.003195,-0.00426,0.00213,99022.46,28.55,0.010380185,
718.131636,0.011188,0,-0.090972,-9.834552,-9.834973,0.00426,-0.00426,0.00213,99022.46,28.55,-0.011179815,
718.142854,0.011218,0.01197,-0.081396,-9.820188,-9.820533,0.00213,-0.003195,0.001065,99022.7,28.55,0.003260185,
718.153992,0.011139,0.009576,-0.07182,-9.813006,-9.813273,0.003195,-0.003195,0.00213,99022.7,28.55,0.010520185,
718.165186,0.011194,-0.028728,-0.069426,-9.834552,-9.834839,0.00426,-0.005325,0.001065,99022.7,28.55,-0.011045815,
718.176313,0.011127,-0.01197,-0.076608,-9.817794,-9.8181,0.00213,-0.00639,0.003195,99022.7,28.55,0.005693185,
718.18767,0.011357,0,-0.076608,-9.822582,-9.822881,0.005325,-0.005325,0.003195,99022.7,28.55,0.000912185,
718.198841,0.01117,0.002394,-0.079002,-9.832158,-9.832476,0.003195,-0.003195,0.001065,99022.7,28.55,-0.008682815,
718.209945,0.011105,0.03591,-0.088578,-9.80343,-9.803896,0.00213,-0.007455,0.00213,99022.7,28.55,0.019897185,
718.221054,0.011109,-0.02394,-0.055062,-9.834552,-9.834735,0.00213,-0.00426,0.00426,99022.7,28.55,-0.010941815,
718.232254,0.0112,0.014364,-0.055062,-9.82737,-9.827535,0.00426,-0.003195,0.003195,99022.7,28.55,-0.003741815,
718.243574,0.01132,0.062244,-0.079002,-9.829764,-9.830279,0.00639,-0.007455,0.001065,99022.7,28.55,-0.006485815,
718.254948,0.011373,-0.019152,-0.062244,-9.832158,-9.832374,0.001065,-0.001065,0.003195,99022.7,28.55,-0.008580815,
718.26584,0.010893,0.093366,-0.062244,-9.793854,-9.794497,0.00213,-0.01065,0.001065,99022.7,28.55,0.029296185,
718.277043,0.011203,0.014364,-0.07182,-9.82737,-9.827643,0.005325,-0.007455,0.001065,99022.7,28.55,-0.003849815,
718.288237,0.011194,-0.014364,-0.057456,-9.844128,-9.844306,0.003195,-0.00213,0.003195,99022.7,28.55,-0.020512815,
718.299423,0.011186,0.021546,-0.057456,-9.813006,-9.813198,0.00213,-0.00639,0.001065,99022.7,28.55,0.010595185,
718.310606,0.011183,0,-0.088578,-9.796248,-9.796648,0.00213,-0.007455,0.00213,99022.7,28.55,0.027145185,
718.3218,0.011194,0.004788,-0.057456,-9.848916,-9.849085,0,-0.00639,0.001065,99022.7,28.55,-0.025291815,
718.333047,0.011247,0.043092,-0.043092,-9.82737,-9.827559,0.00426,-0.00426,0.00426,99022.67,28.55,-0.003765815,
718.344096,0.011049,-0.007182,-0.086184,-9.8154,-9.815781,0.003195,-0.00639,0.00213,99022.67,28.55,0.008012185,
718.355424,0.011327,-0.03591,-0.074214,-9.813006,-9.813352,0.003195,-0.00852,0.003195,99022.67,28.55,0.010441185,
718.366645,0.011221,-0.026334,-0.081396,-9.8154,-9.815773,0.001065,-0.00639,0.00426,99022.67,28.55,0.008020185,
718.37777,0.011125,-0.067032,-0.086184,-9.82737,-9.827977,0.00426,-0.005325,0.00213,99022.67,28.55,-0.004183815,
718.388902,0.011132,-0.04788,-0.090972,-9.824976,-9.825514,0.001065,-0.00213,0.00213,99022.67,28.55,-0.001720815,
718.400011,0.011109,0.014364,-0.090972,-9.805824,-9.806257,0.003195,-0.00852,0.00213,99022.85,28.55,0.017536185,
718.411292,0.011281,-0.076608,-0.112518,-9.817794,-9.818738,0.00213,-0.005325,0.001065,99022.85,28.55,0.005055185,
718.422494,0.011202,-0.040698,-0.102942,-9.83934,-9.839963,0.00639,-0.00852,0.001065,99022.85,28.55,-0.016169815,
718.433694,0.0112,0.002394,-0.126882,-9.822582,-9.823402,0.003195,-0.00426,0,99022.85,28.55,0.000391185,
718.444779,0.011085,-0.014364,-0.110124,-9.841734,-9.842361,0,-0.001065,0,99022.85,28.55,-0.018567815,
718.455969,0.01119,-0.004788,-0.110124,-9.817794,-9.818413,0.00639,-0.007455,0.001065,99022.91,28.55,0.005380185,
718.467158,0.01119,-0.043092,-0.114912,-9.83934,-9.840105,0,-0.005325,0.001065,99022.91,28.55,-0.016311815,
718.478441,0.011282,0.01197,-0.098154,-9.817794,-9.818292,0.00213,-0.00426,0.003195,99022.91,28.55,0.005501185,
718.489746,0.011305,0.004788,-0.100548,-9.829764,-9.830279,0.005325,-0.00639,0.001065,99022.91,28.55,-0.006485815,
718.500676,0.01093,-0.004788,-0.102942,-9.85131,-9.851849,0.003195,-0.007455,-0.00213,99022.91,28.55,-0.028055815,
718.511919,0.011243,0.016758,-0.105336,-9.829764,-9.830343,0.003195,-0.005325,0.003195,99022.91,28.55,-0.006549815,
718.523218,0.011299,0.014364,-0.069426,-9.841734,-9.841989,0.005325,-0.007455,0.005325,99022.91,28.55,-0.018195815,
718.534269,0.011051,0.021546,-0.076608,-9.822582,-9.822904,0.00213,-0.00213,0.00213,99022.91,28.55,0.000889185,
718.545547,0.011278,0.016758,-0.064638,-9.832158,-9.832385,0.00639,-0.007455,0.003195,99022.91,28.55,-0.008591815,
718.555646,0.010098,0.016758,-0.07182,-9.822582,-9.822859,0.00639,-0.005325,0,99022.91,28.55,0.000934185,
718.565834,0.010188,-0.014364,-0.069426,-9.808218,-9.808474,0.003195,-0.00852,0,99022.91,28.55,0.015319185,
718.575927,0.010094,0.019152,-0.04788,-9.80343,-9.803566,0.003195,-0.005325,0.003195,99022.91,28.55,0.020227185,
718.586014,0.010087,0.014364,-0.043092,-9.834552,-9.834657,0.00426,-0.007455,0.003195,99022.91,28.55,-0.010863815,
718.596101,0.010087,-0.004788,-0.055062,-9.801036,-9.801192,0.003195,-0.00426,0.001065,99022.91,28.55,0.022601185,
718.606206,0.010105,0.002394,-0.052668,-9.801036,-9.801178,0.00213,-0.00426,0.001065,99022.91,28.55,0.022615185,
718.616352,0.010146,0.002394,-0.04788,-9.813006,-9.813123,0.00213,-0.007455,0.001065,99022.91,28.55,0.010670185,
718.626439,0.010087,0.007182,-0.040698,-9.822582,-9.822669,0,-0.00426,0.003195,99022.91,28.55,0.001124185,
718.636614,0.010175,-0.009576,-0.055062,-9.820188,-9.820347,0.00426,-0.003195,0.003195,99022.91,28.55,0.003446185,
718.6468,0.010185,0.026334,-0.040698,-9.824976,-9.825096,0.00426,-0.007455,0.00213,99022.91,28.55,-0.001302815,
718.657318,0.010518,-0.009576,-0.076608,-9.813006,-9.81331,0,-0.005325,0.003195,99023.01,28.55,0.010483185,
718.668579,0.011261,-0.009576,-0.079002,-9.824976,-9.825298,0.001065,-0.00213,0.00213,99023.01,28.55,-0.001504815,
718.679749,0.01117,0.02394,-0.057456,-9.829764,-9.829961,0.005325,-0.00639,0.00426,99023.01,28.55,-0.006167815,
718.690883,0.011134,-0.021546,-0.07182,-9.822582,-9.822868,0.001065,-0.001065,0.001065,99023.01,28.55,0.000925185,
718.702084,0.011201,-0.004788,-0.076608,-9.817794,-9.818094,0.00213,-0.00639,0,99023.01,28.55,0.005699185,
718.713231,0.011147,-0.052668,-0.093366,-9.824976,-9.825561,0.005325,-0.009585,0,99023.02,28.55,-0.001767815,
718.724419,0.011187,-0.040698,-0.093366,-9.834552,-9.835079,0.00213,-0.00639,0.001065,99023.02,28.55,-0.011285815,
718.73559,0.011172,-0.014364,-0.088578,-9.8154,-9.81581,0.00213,-0.00426,0.00213,99023.02,28.55,0.007983185,
718.746883,0.011292,-0.031122,-0.098154,-9.824976,-9.825516,0.00213,-0.005325,0.00213,99023.02,28.55,-0.001722815,
718.758052,0.01117,-0.026334,-0.112518,-9.82737,-9.828049,0.003195,-0.005325,0.00213,99023.02,28.55,-0.004255815,
718.769169,0.011116,-0.028728,-0.112518,-9.836946,-9.837631,0.003195,-0.005325,0.001065,99023.02,28.55,-0.013837815,
718.780333,0.011165,-0.004788,-0.102942,-9.832158,-9.832698,0.00426,-0.005325,0.00213,99023.07,28.55,-0.008904815,
718.791626,0.011292,-0.026334,-0.100548,-9.820188,-9.820738,0.003195,-0.005325,0.00213,99023.07,28.55,0.003055185,
718.802712,0.011086,-0.016758,-0.09576,-9.820188,-9.820669,0.00213,-0.005325,0.00213,99023.07,28.55,0.003124185,
718.813943,0.011232,-0.009576,-0.098154,-9.822582,-9.823077,0.005325,-0.00426,0.001065,99023.07,28.55,0.000716185,
718.825129,0.011186,0.002394,-0.105336,-9.810612,-9.811178,0.005325,-0.00639,0.00426,99023.07,28.55,0.012615185,
718.836258,0.01113,-0.002394,-0.090972,-9.808218,-9.80864,0.003195,-0.005325,0.00213,99023.07,28.55,0.015153185,
718.847595,0.011337,0.002394,-0.090972,-9.82737,-9.827791,0.00213,-0.005325,0,99023.15,28.55,-0.003997815,
718.858657,0.011062,-0.009576,-0.088578,-9.810612,-9.811017,0.00213,-0.00426,0.003195,99023.15,28.55,0.012776185,
718.869887,0.011231,0.01197,-0.090972,-9.813006,-9.813435,0.00426,-0.00426,0.003195,99023.15,28.55,0.010358185,
718.881042,0.011155,-0.019152,-0.057456,-9.8154,-9.815587,0.00213,-0.003195,0,99023.15,28.55,0.008206185,
718.892151,0.011109,0.007182,-0.052668,-9.801036,-9.80118,0.005325,-0.005325,0.001065,99023.15,28.55,0.022613185,
718.90342,0.011269,-0.007182,-0.07182,-9.801036,-9.801302,0.00426,-0.00426,0.001065,99023.15,28.55,0.022491185,
718.9138,0.01038,0.004788,-0.07182,-9.801036,-9.8013,0,-0.00426,0.00426,99023.15,28.55,0.022493185,
718.923918,0.010118,0.007182,-0.088578,-9.817794,-9.818196,0.003195,-0.005325,0.001065,99023.15,28.55,0.005597185,
718.934005,0.010087,-0.002394,-0.074214,-9.817794,-9.818075,0.00213,-0.005325,0.00213,99023.15,28.55,0.005718185,
718.944141,0.010136,-0.004788,-0.055062,-9.813006,-9.813162,0.003195,-0.001065,0,99023.15,28.55,0.010631185,
718.95425,0.010109,-0.004788,-0.057456,-9.824976,-9.825145,0.005325,-0.00852,0.00426,99023.15,28.55,-0.001351815,
718.964352,0.010103,-0.009576,-0.064638,-9.834552,-9.834769,0.001065,-0.005325,0.00213,99023.15,28.55,-0.010975815,
718.974441,0.010088,-0.002394,-0.057456,-9.834552,-9.83472,0.00426,-0.007455,0.001065,99023.25,28.55,-0.010926815,
718.984547,0.010107,0.01197,-0.067032,-9.808218,-9.808454,0.005325,-0.005325,0.003195,99023.25,28.55,0.015339185,
718.994636,0.010089,0,-0.086184,-9.822582,-9.82296,0.001065,-0.00426,0.001065,99023.25,28.55,0.000833185,
719.004752,0.010116,0,-0.076608,-9.824976,-9.825275,0.00213,-0.007455,0.00213,99023.25,28.55,-0.001481815,
719.014905,0.010153,0.007182,-0.07182,-9.820188,-9.820453,0.00213,-0.00426,0,99023.25,28.55,0.003340185,
719.024989,0.010084,-0.014364,-0.07182,-9.8154,-9.815673,0.003195,-0.005325,0.001065,99023.25,28.55,0.008120185,
719.035077,0.010088,-0.019152,-0.067032,-9.822582,-9.822829,0.003195,-0.009585,0.003195,99023.36,28.55,0.000964185,
719.045185,0.010108,0.01197,-0.076608,-9.829764,-9.83007,0.00213,-0.005325,0.003195,99023.36,28.55,-0.006276815,
