time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,
1085.011586,0.010093,0.037076,-0.05083,-9.646338,-9.646543,-0.00213,-0.007455,0.00213,99046.17,30.57,0.01204204,
1085.021712,0.010126,0.011362,-0.032292,-9.655906,-9.655967,-0.005325,-0.009585,0,99046.17,30.57,0.00261804,
1085.03185,0.010138,0.008372,-0.021528,-9.64275,-9.642778,-0.003195,-0.007455,0.003195,99046.17,30.57,0.01580704,
1085.041936,0.010086,0.008372,-0.034086,-9.67265,-9.672714,-0.005325,-0.00852,0.00213,99046.17,30.57,-0.01412896,
1085.052032,0.010097,0.022724,-0.04485,-9.654112,-9.654243,-0.005325,-0.00639,0,99046.17,30.57,0.00434204,
1085.06212,0.010088,0.003588,-0.023322,-9.617036,-9.617065,-0.003195,-0.007455,0.001065,99046.17,30.57,0.04152004,
1085.072205,0.010085,0.005382,-0.034684,-9.644544,-9.644608,-0.005325,-0.00639,0,99046.17,30.57,0.01397704,
1085.082291,0.010086,0.037674,-0.049036,-9.63677,-9.636968,-0.001065,-0.005325,0.001065,99046.17,30.57,0.02161704,
1085.092406,0.010115,0.013754,-0.02093,-9.632584,-9.632617,-0.005325,-0.007455,0.001065,99046.17,30.57,0.02596804,
1085.102528,0.010121,0.012558,-0.024518,-9.623614,-9.623653,-0.00426,-0.00639,0.001065,99046.28,30.57,0.03493204,
1085.112616,0.010089,0.01495,-0.039468,-9.630192,-9.630284,-0.00426,-0.007455,0.00213,99046.28,30.57,0.02830104,
1085.122797,0.010181,0.010166,-0.035282,-9.622418,-9.622488,-0.00426,-0.005325,-0.00213,99046.28,30.57,0.03609704,
1085.132906,0.010108,0.04485,-0.022724,-9.62182,-9.621951,-0.00426,-0.009585,-0.00213,99046.28,30.57,0.03663404,
1085.142994,0.010089,0.030498,-0.026312,-9.643348,-9.643432,-0.001065,-0.00639,-0.001065,99046.28,30.57,0.01515304,
1085.153096,0.010102,0.018538,-0.044252,-9.618232,-9.618352,-0.005325,-0.009585,-0.00213,99046.28,30.57,0.04023304,
1085.163174,0.010078,0.034684,-0.031694,-9.652318,-9.652432,-0.003195,-0.007455,0.001065,99046.28,30.57,0.00615304,
1085.173386,0.010212,0.016744,0.001794,-9.661886,-9.661901,-0.005325,-0.007455,0,99046.28,30.57,-0.00331596,
1085.183563,0.010177,0.00299,-0.022724,-9.655906,-9.655933,-0.005325,-0.00852,0,99046.28,30.57,0.00265204,
1085.193696,0.010133,0.043654,-0.036478,-9.67564,-9.675807,-0.00213,-0.01065,0.001065,99046.28,30.57,-0.01722196,
1085.203782,0.010086,0.020332,-0.002392,-9.681022,-9.681044,-0.003195,-0.00852,0,99046.28,30.57,-0.02245896,
