time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag,,,,-9.823794359
146.705832,0.010095,-0.088578,-0.069426,-10.36602,-10.366631,0.00213,-0.00852,0.001065,99510.14,25.99,-0.542836641,-0.537364,,,,
146.716178,0.010346,-0.045486,-0.098154,-10.346868,-10.347434,0.001065,-0.00213,0.00213,99510.14,25.99,-0.523639641,-0.518167,,,,
146.726274,0.010096,-0.055062,-0.014364,-10.35405,-10.354206,0.003195,-0.00639,0.00213,99510.14,25.99,-0.530411641,-0.524939,,,,
146.736383,0.010109,-0.055062,-0.069426,-10.332504,-10.332884,0.00213,-0.005325,0,99510.14,25.99,-0.509089641,-0.503617,,,,
146.746463,0.01008,-0.02394,-0.114912,-10.346868,-10.347534,0.00213,-0.00426,-0.001065,99510.14,25.99,-0.523739641,-0.518267,,,,
146.756687,0.010224,0.026334,-0.076608,-10.334898,-10.335215,0.00213,-0.00639,0.00213,99510.14,25.99,-0.511420641,-0.505948,,,,
146.766776,0.010089,-0.038304,-0.186732,-10.368414,-10.370166,0.00213,-0.00639,0,99510.14,25.99,-0.546371641,-0.540899,,,,
146.777055,0.010279,0.026334,-0.148428,-10.34208,-10.343179,-0.00213,-0.00213,0,99510.14,25.99,-0.519384641,-0.513912,,,,
146.787208,0.010153,0.02394,-0.081396,-10.320534,-10.320883,0.003195,-0.007455,0.001065,99510.14,25.99,-0.497088641,-0.491616,,,,
146.797317,0.010109,0,-0.205884,-10.332504,-10.334555,0.001065,-0.00426,0.00213,99510.14,25.99,-0.510760641,-0.505288,,,,
146.807443,0.010127,0.026334,-0.153216,-10.301382,-10.302555,-0.001065,-0.001065,-0.001065,99512.29,25.99,-0.478760641,-0.473288,,,,
146.817778,0.010334,0,-0.10773,-10.327716,-10.328278,0.00213,-0.00426,0.003195,99512.29,25.99,-0.504483641,-0.499011,,,,
146.828102,0.010324,-0.033516,-0.184338,-10.346868,-10.348564,0.003195,-0.00639,0.00426,99512.29,25.99,-0.524769641,-0.519297,,,,
146.838195,0.010093,0.002394,-0.05985,-10.296594,-10.296768,0.001065,0,0.005325,99512.29,25.99,-0.472973641,-0.467501,,,,
146.848299,0.010104,-0.033516,-0.069426,-10.320534,-10.320822,0.00426,-0.00639,0.00426,99512.29,25.99,-0.497027641,-0.491555,,,,
146.85839,0.010091,-0.079002,-0.1197,-10.334898,-10.335893,0.00213,-0.003195,0.00426,99512.29,25.99,-0.512098641,-0.506626,,,,
146.86847,0.01008,-0.021546,-0.050274,-10.322928,-10.323073,0,-0.00426,0.001065,99514.36,25.99,-0.499278641,-0.493806,,,,
146.878583,0.010113,-0.093366,0.009576,-10.34208,-10.342506,0.00213,-0.00639,0.00213,99514.36,25.99,-0.518711641,-0.513239,,,,
146.888716,0.010133,-0.086184,-0.086184,-10.351656,-10.352374,0,-0.00426,0.003195,99514.36,25.99,-0.528579641,-0.523107,,,,
146.898847,0.010131,-0.052668,-0.002394,-10.34208,-10.342214,-0.00213,-0.003195,0.00213,99514.36,25.99,-0.518419641,-0.512947,,,,
146.908955,0.010108,-0.117306,-0.007182,-10.34208,-10.342748,0.00213,-0.003195,-0.001065,99514.36,25.99,-0.518953641,-0.513481,,,,
146.919087,0.010132,-0.07182,-0.026334,-10.361232,-10.361514,0,-0.00426,0.003195,99514.36,25.99,-0.537719641,-0.532247,,,,
146.929191,0.010104,-0.031122,-0.031122,-10.35405,-10.354144,0,-0.00213,0,99516.58,25.99,-0.530349641,-0.524877,,,,
146.939308,0.010117,-0.07182,-0.045486,-10.325322,-10.325672,0,-0.005325,0.001065,99516.58,25.99,-0.501877641,-0.496405,,,,
146.949447,0.010138,-0.021546,-0.1197,-10.375596,-10.376309,0.003195,-0.007455,0,99516.58,25.99,-0.552514641,-0.547042,,,,
146.959554,0.010107,-0.038304,-0.098154,-10.2942,-10.294739,0.001065,-0.003195,-0.001065,99516.58,25.99,-0.470944641,-0.465472,,,,
146.969634,0.01008,-0.014364,-0.055062,-10.325322,-10.325479,-0.001065,-0.003195,-0.003195,99516.58,25.99,-0.501684641,-0.496212,,,,
146.979746,0.010112,-0.009576,-0.172368,-10.308564,-10.310009,0.005325,-0.007455,0,99516.58,25.99,-0.486214641,-0.480742,,,,
146.989842,0.010096,0.026334,-0.134064,-10.303776,-10.304682,-0.003195,-0.001065,0.001065,99516.58,25.99,-0.480887641,-0.475415,,,,
146.999943,0.010101,0.002394,-0.098154,-10.313352,-10.313819,0.005325,-0.00639,0.00213,99518.75,25.99,-0.490024641,-0.484552,,,,
147.010054,0.010111,0.009576,-0.162792,-10.332504,-10.333791,0,-0.00639,0,99518.75,25.99,-0.509996641,-0.504524,,,,
147.020158,0.010104,0.004788,-0.129276,-10.356444,-10.357252,0.001065,-0.003195,0,99518.75,25.99,-0.533457641,-0.527985,,,,
147.03029,0.010131,-0.088578,0.081396,-10.394748,-10.395444,0,-0.00426,0.003195,99518.75,25.99,-0.571649641,-0.566177,,,,
147.040729,0.01044,0.007182,-0.146034,-10.356444,-10.357476,0.005325,-0.009585,0.00213,99518.75,25.99,-0.533681641,-0.528209,,,,
147.051374,0.010645,0.062244,-0.124488,-10.34208,-10.343016,0.001065,-0.00213,0.003195,99518.75,25.99,-0.519221641,-0.513749,,,,
147.062603,0.011229,-0.074214,-0.079002,-10.260684,-10.261257,0.00426,-0.00426,0.001065,99518.75,25.99,-0.437462641,-0.43199,,,,
147.07374,0.011138,-0.050274,-0.102942,-10.275048,-10.275687,-0.00426,0.003195,0.003195,99518.75,25.99,-0.451892641,-0.44642,,,,
147.085071,0.011331,-0.057456,-0.038304,-10.287018,-10.28725,0.00213,-0.003195,0.003195,99518.75,25.99,-0.463455641,-0.457983,,,,
147.096081,0.01101,-0.086184,0.01197,-10.291806,-10.292174,0.001065,-0.00639,0.005325,99518.75,25.99,-0.468379641,-0.462907,,,,
147.107242,0.011161,-0.052668,-0.062244,-10.375596,-10.375916,0.00639,-0.00639,0.003195,99518.75,25.99,-0.552121641,-0.546649,,,,
147.118675,0.011433,-0.052668,0.019152,-10.385172,-10.385323,-0.003195,0.001065,0.003195,99518.75,25.99,-0.561528641,-0.556056,,,,
147.128801,0.010126,-0.05985,-0.122094,-10.313352,-10.314248,0.00639,-0.00852,0.001065,99520.67,25.99,-0.490453641,-0.484981,,,,
147.1408,0.011999,-0.014364,-0.055062,-10.31814,-10.318297,-0.001065,-0.00426,0.00213,99520.67,25.99,-0.494502641,-0.48903,,,,
147.150893,0.010093,-0.102942,-0.102942,-10.30617,-10.307198,0.00426,-0.00852,0.00213,99520.67,25.99,-0.483403641,-0.477931,,,,
147.160974,0.010081,-0.050274,-0.153216,-10.301382,-10.302644,0,-0.001065,0.003195,99520.67,25.99,-0.478849641,-0.473377,,,,
147.171082,0.010108,0.019152,-0.067032,-10.334898,-10.335133,0.003195,-0.00639,0.003195,99520.67,25.99,-0.511338641,-0.505866,,,,
147.181176,0.010094,-0.064638,-0.09576,-10.344474,-10.345119,0,-0.003195,0.00213,99520.67,25.99,-0.521324641,-0.515852,,,,
147.191406,0.010231,0.016758,-0.093366,-10.315746,-10.316182,-0.00213,-0.003195,0.00213,99522.63,25.99,-0.492387641,-0.486915,,,,
147.201526,0.01012,0.028728,-0.079002,-10.349262,-10.349603,0.003195,-0.00852,0.001065,99522.63,25.99,-0.525808641,-0.520336,,,,
147.211684,0.010157,-0.021546,-0.100548,-10.322928,-10.32344,0.001065,-0.00426,0.005325,99522.63,25.99,-0.499645641,-0.494173,,,,
147.22184,0.010156,0.028728,-0.141246,-10.303776,-10.304784,0.003195,-0.00426,0.00213,99522.63,25.99,-0.480989641,-0.475517,,,,
147.23195,0.01011,0.021546,-0.16758,-10.308564,-10.309949,-0.003195,-0.001065,0.00426,99522.63,25.99,-0.486154641,-0.480682,,,,
147.242038,0.010088,-0.03591,-0.13167,-10.291806,-10.292711,0.00426,-0.00639,0.003195,99522.63,25.99,-0.468916641,-0.463444,,,,
147.252657,0.010619,0,-0.158004,-10.325322,-10.326531,-0.00426,-0.001065,0.00426,99524.59,25.99,-0.502736641,-0.497264,,,,
147.263761,0.011104,0.007182,-0.098154,-10.315746,-10.316215,0.005325,-0.007455,0.005325,99524.59,25.99,-0.492420641,-0.486948,,,,
147.275064,0.011302,-0.033516,-0.076608,-10.33011,-10.330448,0.00426,-0.005325,0.00639,99524.59,25.99,-0.506653641,-0.501181,,,,
147.286132,0.011068,-0.07182,-0.062244,-10.346868,-10.347304,0.00213,-0.005325,0.00426,99524.59,25.99,-0.523509641,-0.518037,,,,
147.297519,0.011387,-0.019152,-0.03591,-10.363626,-10.363706,0,-0.00213,0.003195,99524.59,25.99,-0.539911641,-0.534439,,,,
147.308526,0.011007,-0.09576,-0.055062,-10.337292,-10.337882,0.005325,-0.007455,0.001065,99524.59,25.99,-0.514087641,-0.508615,,,,
147.31983,0.011304,-0.079002,-0.026334,-10.313352,-10.313688,0,0.001065,0.001065,99526.49,25.99,-0.489893641,-0.484421,,,,
147.330998,0.011168,-0.079002,-0.07182,-10.344474,-10.345025,0.003195,-0.007455,0,99526.49,25.99,-0.521230641,-0.515758,,,,
147.341557,0.01056,-0.033516,-0.026334,-10.334898,-10.334986,0.001065,-0.00426,0.00426,99526.49,25.99,-0.511191641,-0.505719,,,,
147.351676,0.010118,-0.07182,-0.040698,-10.351656,-10.351985,0.00213,-0.00639,0.003195,99526.49,25.99,-0.528190641,-0.522718,,,,
147.361761,0.010085,-0.07182,-0.038304,-10.34208,-10.3424,-0.001065,-0.003195,-0.001065,99526.49,25.99,-0.518605641,-0.513133,,,,
147.371873,0.010112,-0.055062,-0.033516,-10.363626,-10.363826,0.003195,-0.009585,0.001065,99526.49,25.99,-0.540031641,-0.534559,,,,
147.381967,0.010094,-0.05985,-0.045486,-10.33011,-10.330384,0.001065,-0.005325,0.00213,99526.49,25.99,-0.506589641,-0.501117,,,,
147.392052,0.010085,-0.062244,-0.093366,-10.308564,-10.309175,0,-0.003195,-0.00213,99526.49,25.99,-0.485380641,-0.479908,,,,
147.402312,0.01026,-0.009576,-0.100548,-10.339686,-10.340179,0.003195,-0.00639,0,99526.49,25.99,-0.516384641,-0.510912,,,,
147.412439,0.010127,-0.02394,-0.105336,-10.327716,-10.328281,0.001065,-0.00639,0.00213,99526.49,25.99,-0.504486641,-0.499014,,,,
147.422546,0.010107,-0.016758,-0.153216,-10.332504,-10.333654,0.00213,-0.007455,0.003195,99526.49,25.99,-0.509859641,-0.504387,,,,
147.432642,0.010096,0.002394,-0.138852,-10.346868,-10.3478,0.001065,-0.00213,0.001065,99526.49,25.99,-0.524005641,-0.518533,,,,
147.44275,0.010108,0.002394,-0.13167,-10.322928,-10.323768,0.003195,-0.00426,-0.001065,99528.44,25.99,-0.499973641,-0.494501,,,,
147.452842,0.010092,-0.004788,-0.146034,-10.313352,-10.314387,0.001065,-0.00426,0.001065,99528.44,25.99,-0.490592641,-0.48512,,,,
147.462952,0.010111,0.045486,-0.14364,-10.31814,-10.31924,0,-0.00426,0.003195,99528.44,25.99,-0.495445641,-0.489973,,,,
147.473044,0.010092,0.019152,-0.134064,-10.334898,-10.335785,0.00213,-0.007455,0.00213,99528.44,25.99,-0.511990641,-0.506518,,,,
147.483141,0.010097,0.004788,-0.172368,-10.332504,-10.333943,0.003195,-0.00426,0.00639,99528.44,25.99,-0.510148641,-0.504676,,,,
147.493235,0.010094,-0.004788,-0.07182,-10.298988,-10.29924,0.003195,-0.005325,0.00426,99528.44,25.99,-0.475445641,-0.469973,,,,
147.503346,0.01011,-0.01197,-0.10773,-10.339686,-10.340254,0.001065,-0.00426,0.003195,99528.44,25.99,-0.516459641,-0.510987,,,,
147.513606,0.01026,-0.040698,-0.105336,-10.325322,-10.325939,0.001065,-0.00426,0.00426,99530.11,25.99,-0.502144641,-0.496672,,,,
147.523703,0.010097,-0.019152,-0.043092,-10.337292,-10.3374,0.001065,-0.005325,0.00213,99530.11,25.99,-0.513605641,-0.508133,,,,
147.533841,0.010138,-0.079002,-0.033516,-10.34208,-10.342436,0.001065,-0.00213,0.00639,99530.11,25.99,-0.518641641,-0.513169,,,,
147.544115,0.010274,-0.04788,-0.016758,-10.339686,-10.33981,0.001065,-0.003195,0.00426,99530.11,25.99,-0.516015641,-0.510543,,,,
147.554172,0.010058,-0.050274,-0.019152,-10.334898,-10.335038,0.00213,-0.005325,0.001065,99530.11,25.99,-0.511243641,-0.505771,,,,
147.564264,0.010091,-0.062244,-0.03591,-10.370808,-10.371057,-0.001065,-0.003195,0.001065,99530.11,25.99,-0.547262641,-0.54179,,,,
147.574357,0.010093,-0.08379,-0.038304,-10.325322,-10.325733,0,-0.003195,0.00426,99531.95,25.99,-0.501938641,-0.496466,,,,
147.584442,0.010085,-0.08379,-0.009576,-10.337292,-10.337636,0.003195,-0.005325,0.003195,99531.95,25.99,-0.513841641,-0.508369,,,,
147.594539,0.010097,-0.050274,-0.007182,-10.37799,-10.378114,0,-0.00426,0,99531.95,25.99,-0.554319641,-0.548847,,,,
147.604645,0.010106,-0.105336,-0.02394,-10.337292,-10.337856,0.003195,-0.005325,0.001065,99531.95,25.99,-0.514061641,-0.508589,,,,
147.61479,0.010145,-0.055062,-0.081396,-10.356444,-10.35691,0.001065,-0.00426,0.001065,99531.95,25.99,-0.533115641,-0.527643,,,,
147.624991,0.010201,-0.033516,-0.057456,-10.34208,-10.342294,0,-0.005325,-0.001065,99531.95,25.99,-0.518499641,-0.513027,,,,
147.635099,0.010108,-0.050274,-0.102942,-10.301382,-10.302019,0.00213,-0.00639,-0.001065,99531.95,25.99,-0.478224641,-0.472752,,,,
147.645195,0.010096,-0.04788,-0.114912,-10.31814,-10.318891,0,-0.003195,0,99533.51,25.99,-0.495096641,-0.489624,,,,
147.655871,0.010676,-0.014364,-0.122094,-10.344474,-10.345204,0.001065,-0.005325,0.001065,99533.51,25.99,-0.521409641,-0.515937,,,,
147.665972,0.0101,0.009576,-0.114912,-10.310958,-10.311603,0.001065,-0.005325,0.00213,99533.51,25.99,-0.487808641,-0.482336,,,,
147.676079,0.010108,0.002394,-0.110124,-10.298988,-10.299577,0.001065,-0.003195,0.00213,99533.51,25.99,-0.475782641,-0.47031,,,,
147.686169,0.01009,0.007182,-0.146034,-10.370808,-10.371839,0,-0.00426,0.001065,99533.51,25.99,-0.548044641,-0.542572,,,,
147.696267,0.010098,0.033516,-0.129276,-10.356444,-10.357305,0.00213,-0.00639,0.001065,99533.51,25.99,-0.533510641,-0.528038,,,,
147.706492,0.010225,0.002394,-0.1197,-10.313352,-10.314047,0,-0.003195,0.00426,99533.51,25.99,-0.490252641,-0.48478,,,,
147.716587,0.010096,0.009576,-0.117306,-10.30617,-10.306842,-0.001065,-0.00426,0.001065,99533.51,25.99,-0.483047641,-0.477575,,,,
147.726665,0.010077,0.014364,-0.102942,-10.356444,-10.356966,0,-0.00426,0.005325,99533.51,25.99,-0.533171641,-0.527699,,,,
147.73678,0.010116,0.004788,-0.086184,-10.334898,-10.335258,0.001065,-0.005325,0.005325,99533.51,25.99,-0.511463641,-0.505991,,,,
147.746871,0.010091,-0.019152,-0.088578,-10.322928,-10.323326,0.001065,-0.003195,0.00426,99533.51,25.99,-0.499531641,-0.494059,,,,
147.756965,0.010094,0,-0.043092,-10.334898,-10.334988,0.00213,-0.00426,0.005325,99533.51,25.99,-0.511193641,-0.505721,,,,
147.767094,0.010129,-0.040698,-0.050274,-10.325322,-10.325525,0.00213,-0.00639,0.005325,99535.14,25.99,-0.501730641,-0.496258,,,,
147.777182,0.010088,-0.026334,-0.05985,-10.322928,-10.323135,0.001065,-0.003195,0.005325,99535.14,25.99,-0.499340641,-0.493868,,,,
147.787301,0.01012,-0.055062,-0.067032,-10.339686,-10.34005,0.001065,-0.00639,0.00639,99535.14,25.99,-0.516255641,-0.510783,,,,
147.797664,0.010363,-0.05985,-0.028728,-10.334898,-10.335111,0,-0.00426,0.003195,99535.14,25.99,-0.511316641,-0.505844,,,,
147.807747,0.010083,-0.040698,0,-10.349262,-10.349342,0.00213,-0.003195,0.003195,99535.14,25.99,-0.525547641,-0.520075,,,,
147.817839,0.010092,-0.069426,-0.028728,-10.334898,-10.335171,0.00213,-0.00639,0.00426,99535.14,25.99,-0.511376641,-0.505904,,,,
147.827941,0.010102,-0.074214,0.009576,-10.296594,-10.296866,0.00213,-0.00426,0,99536.81,25.99,-0.473071641,-0.467599,,,,
147.838048,0.010107,-0.074214,-0.016758,-10.358838,-10.359117,-0.001065,-0.003195,0.00213,99536.81,25.99,-0.535322641,-0.52985,,,,
147.848145,0.010097,-0.03591,-0.07182,-10.332504,-10.332816,0.003195,-0.005325,0.001065,99536.81,25.99,-0.509021641,-0.503549,,,,
147.858245,0.0101,-0.045486,-0.021546,-10.2942,-10.294323,0.001065,-0.00426,0.001065,99536.81,25.99,-0.470528641,-0.465056,,,,
147.868625,0.01038,-0.040698,-0.079002,-10.339686,-10.340068,0.00213,-0.00639,0.001065,99536.81,25.99,-0.516273641,-0.510801,,,,
147.878714,0.010089,-0.055062,-0.086184,-10.30617,-10.306677,0,-0.003195,0,99536.81,25.99,-0.482882641,-0.47741,,,,
147.888885,0.010171,-0.02394,-0.122094,-10.327716,-10.328465,0.003195,-0.005325,0.001065,99538.54,25.99,-0.504670641,-0.499198,,,,
147.898969,0.010084,-0.033516,-0.07182,-10.315746,-10.31605,0.003195,-0.00426,0.00213,99538.54,25.99,-0.492255641,-0.486783,,,,
147.90905,0.010082,-0.016758,-0.117306,-10.308564,-10.309245,0.001065,-0.00426,0,99538.54,25.99,-0.485450641,-0.479978,,,,
147.919142,0.010091,-0.026334,-0.076608,-10.332504,-10.332822,0.001065,-0.00213,0,99538.54,25.99,-0.509027641,-0.503555,,,,
147.929265,0.010124,-0.033516,-0.117306,-10.320534,-10.321255,0.00426,-0.00426,0.00213,99538.54,25.99,-0.497460641,-0.491988,,,,
147.939352,0.010086,-0.033516,-0.10773,-10.325322,-10.325938,0.00213,-0.00639,0.003195,99538.54,25.99,-0.502143641,-0.496671,,,,
147.949452,0.0101,-0.016758,-0.098154,-10.327716,-10.328196,0.00213,-0.005325,-0.00213,99538.54,25.99,-0.504401641,-0.498929,,,,
147.959577,0.010125,-0.045486,-0.09576,-10.30617,-10.306715,0.005325,-0.005325,0.003195,99540.24,25.99,-0.482920641,-0.477448,,,,
147.969664,0.010087,-0.026334,-0.079002,-10.339686,-10.340021,-0.001065,-0.001065,0.00426,99540.24,25.99,-0.516226641,-0.510754,,,,
147.98009,0.010426,0.019152,-0.110124,-10.322928,-10.323533,0.001065,-0.007455,0,99540.24,25.99,-0.499738641,-0.494266,,,,
147.990213,0.010123,-0.019152,-0.098154,-10.334898,-10.335382,0.00213,-0.003195,0.003195,99540.24,25.99,-0.511587641,-0.506115,,,,
148.000362,0.010148,-0.03591,-0.076608,-10.339686,-10.340032,0.00213,-0.00639,0.00426,99540.24,25.99,-0.516237641,-0.510765,,,,
148.010485,0.010123,0.016758,-0.074214,-10.344474,-10.344754,0.001065,-0.00426,0.001065,99540.24,25.99,-0.520959641,-0.515487,,,,
148.020582,0.010097,-0.014364,-0.08379,-10.325322,-10.325672,-0.001065,-0.005325,0.00426,99541.66,25.99,-0.501877641,-0.496405,,,,
148.030674,0.010092,-0.021546,-0.08379,-10.322928,-10.323291,0.001065,-0.00426,0.003195,99541.66,25.99,-0.499496641,-0.494024,,,,
148.040775,0.010101,-0.028728,-0.057456,-10.2942,-10.2944,0,-0.007455,0.001065,99541.66,25.99,-0.470605641,-0.465133,,,,
148.050907,0.010131,0.007182,-0.08379,-10.370808,-10.371149,0.00213,-0.00426,0.00426,99541.66,25.99,-0.547354641,-0.541882,,,,
148.060999,0.010093,-0.009576,-0.08379,-10.303776,-10.304121,0.001065,-0.005325,0.00426,99541.66,25.99,-0.480326641,-0.474854,,,,
148.071161,0.010162,-0.026334,-0.052668,-10.296594,-10.296762,0.001065,-0.005325,0.00213,99541.66,25.99,-0.472967641,-0.467495,,,,
148.081267,0.010106,-0.026334,-0.067032,-10.339686,-10.339937,0,-0.003195,0.003195,99541.66,25.99,-0.516142641,-0.51067,,,,
148.091357,0.01009,-0.050274,-0.050274,-10.303776,-10.304021,0,-0.005325,0.003195,99541.66,25.99,-0.480226641,-0.474754,,,,
148.101478,0.010121,-0.04788,-0.033516,-10.33011,-10.330275,0.001065,-0.003195,0.003195,99541.66,25.99,-0.506480641,-0.501008,,,,
148.111556,0.010078,-0.026334,-0.052668,-10.313352,-10.31352,0.001065,-0.005325,0.003195,99541.66,25.99,-0.489725641,-0.484253,,,,
148.12162,0.010065,-0.03591,-0.079002,-10.337292,-10.337656,0.00213,-0.00426,0.00213,99541.66,25.99,-0.513861641,-0.508389,,,,
148.131728,0.010107,-0.055062,-0.064638,-10.2942,-10.29455,0,-0.00426,0.00213,99541.66,25.99,-0.470755641,-0.465283,,,,
148.141786,0.010058,-0.074214,-0.038304,-10.356444,-10.356781,0.001065,-0.003195,0.00426,99541.66,25.99,-0.532986641,-0.527514,,,,
148.15188,0.010095,-0.055062,-0.079002,-10.313352,-10.313802,0.001065,-0.00639,0.001065,99543.13,25.99,-0.490007641,-0.484535,,,,
148.161965,0.010085,-0.043092,-0.074214,-10.332504,-10.33286,0,-0.00213,0.001065,99543.13,25.99,-0.509065641,-0.503593,,,,
148.172061,0.010096,-0.064638,-0.07182,-10.368414,-10.368864,0.00213,-0.005325,0,99543.13,25.99,-0.545069641,-0.539597,,,,
148.18215,0.010088,-0.088578,-0.076608,-10.339686,-10.340349,0.00213,-0.00426,0.003195,99543.13,25.99,-0.516554641,-0.511082,,,,
148.192564,0.010414,-0.040698,-0.04788,-10.325322,-10.325513,0.00213,-0.00639,0,99543.13,25.99,-0.501718641,-0.496246,,,,
148.202744,0.01018,-0.076608,-0.100548,-10.332504,-10.333277,0.00213,-0.00639,-0.001065,99543.13,25.99,-0.509482641,-0.50401,,,,
148.212888,0.010144,-0.026334,-0.081396,-10.34208,-10.342434,0.001065,-0.00213,0.001065,99544.55,25.99,-0.518639641,-0.513167,,,,
148.222988,0.0101,-0.002394,-0.090972,-10.332504,-10.332905,0.00213,-0.001065,0.001065,99544.55,25.99,-0.509110641,-0.503638,,,,
148.233133,0.010145,-0.01197,-0.098154,-10.361232,-10.361704,-0.001065,-0.005325,0.001065,99544.55,25.99,-0.537909641,-0.532437,,,,
148.24325,0.010117,-0.062244,-0.05985,-10.34208,-10.34244,0.00213,-0.005325,0.001065,99544.55,25.99,-0.518645641,-0.513173,,,,
148.253341,0.010091,-0.007182,-0.117306,-10.327716,-10.328385,0.003195,-0.00426,0.001065,99544.55,25.99,-0.504590641,-0.499118,,,,
148.263488,0.010146,-0.004788,-0.134064,-10.325322,-10.326193,0.001065,-0.00426,-0.00213,99544.55,25.99,-0.502398641,-0.496926,,,,
148.27364,0.010152,-0.028728,-0.08379,-10.344474,-10.344853,0.00213,-0.003195,0.003195,99544.55,25.99,-0.521058641,-0.515586,,,,
148.283735,0.010095,0.004788,-0.134064,-10.327716,-10.328587,0.001065,-0.007455,0.00213,99545.97,25.99,-0.504792641,-0.49932,,,,
148.293825,0.01009,-0.026334,-0.126882,-10.339686,-10.340498,0,-0.00426,0.00426,99545.97,25.99,-0.516703641,-0.511231,,,,
148.303924,0.010099,-0.007182,-0.067032,-10.322928,-10.323148,0.001065,-0.005325,0.003195,99545.97,25.99,-0.499353641,-0.493881,,,,
148.314045,0.010121,-0.038304,-0.074214,-10.33011,-10.330448,0.001065,-0.005325,0.00213,99545.97,25.99,-0.506653641,-0.501181,,,,
148.324315,0.01027,0.004788,-0.117306,-10.349262,-10.349928,0.00213,-0.00426,0.00213,99545.97,25.99,-0.526133641,-0.520661,,,,
148.334453,0.010138,-0.019152,-0.07182,-10.325322,-10.32559,0.00213,-0.005325,0.003195,99545.97,25.99,-0.501795641,-0.496323,,,,
148.344557,0.010104,-0.009576,-0.114912,-10.322928,-10.323572,0,-0.003195,0.00213,99547.53,25.99,-0.499777641,-0.494305,,,,
148.354666,0.010108,-0.026334,-0.081396,-10.351656,-10.35201,0.00213,-0.00639,0,99547.53,25.99,-0.528215641,-0.522743,,,,
148.364767,0.010101,0.01197,-0.05985,-10.346868,-10.347048,0.003195,-0.00639,0.005325,99547.53,25.99,-0.523253641,-0.517781,,,,
148.374878,0.010111,-0.069426,-0.016758,-10.346868,-10.347114,0.001065,-0.005325,0.00426,99547.53,25.99,-0.523319641,-0.517847,,,,
148.385057,0.010179,-0.062244,-0.03591,-10.339686,-10.339936,0.00213,-0.00426,0.003195,99547.53,25.99,-0.516141641,-0.510669,,,,
148.395154,0.010097,0.079002,-0.22743,-10.35405,-10.356849,0.001065,-0.005325,0.00213,99547.53,25.99,-0.533054641,-0.527582,,,,
148.40535,0.010196,-0.062244,-0.02394,-10.298988,-10.299204,0.00213,-0.001065,0.003195,99547.53,25.99,-0.475409641,-0.469937,,,,
148.415914,0.010565,-0.079002,-0.153216,-10.36602,-10.367453,0.005325,-0.007455,0.003195,99547.53,25.99,-0.543658641,-0.538186,,,,
148.427145,0.011231,-0.040698,-0.05985,-10.337292,-10.337545,-0.001065,-0.00426,0.00213,99547.53,25.99,-0.513750641,-0.508278,,,,
148.43831,0.011165,-0.045486,0.021546,-10.346868,-10.34699,0,-0.00426,0.001065,99547.53,25.99,-0.523195641,-0.517723,,,,
148.449351,0.01104,-0.021546,-0.079002,-10.33011,-10.330435,0.00213,-0.00426,0.00426,99547.53,25.99,-0.506640641,-0.501168,,,,
148.460589,0.011238,-0.004788,-0.04788,-10.322928,-10.32304,0.00213,-0.005325,0.00213,99547.53,25.99,-0.499245641,-0.493773,,,,
148.470678,0.01009,-0.062244,-0.102942,-10.332504,-10.333204,0.00213,-0.003195,0.001065,99548.95,25.99,-0.509409641,-0.503937,,,,
148.480762,0.010083,0.009576,-0.08379,-10.310958,-10.311303,0.00213,-0.00426,0.00213,99548.95,25.99,-0.487508641,-0.482036,,,,
148.490852,0.01009,-0.086184,-0.040698,-10.346868,-10.347307,0,-0.003195,0.00213,99548.95,25.99,-0.523512641,-0.51804,,,,
148.500965,0.010112,-0.057456,-0.09576,-10.310958,-10.311563,0.005325,-0.00639,0.003195,99548.95,25.99,-0.487768641,-0.482296,,,,
148.511062,0.010097,-0.028728,-0.112518,-10.31814,-10.318793,-0.001065,-0.001065,0.00213,99548.95,25.99,-0.494998641,-0.489526,,,,
148.521175,0.010114,-0.045486,-0.014364,-10.34208,-10.34219,-0.00213,-0.00426,0.001065,99548.95,25.99,-0.518395641,-0.512923,,,,
148.5313,0.010124,-0.076608,-0.08379,-10.322928,-10.323552,0.00639,-0.00852,0.00213,99550.26,25.99,-0.499757641,-0.494285,,,,
148.541504,0.010204,-0.01197,-0.090972,-10.322928,-10.323336,0,-0.003195,0.00213,99550.26,25.99,-0.499541641,-0.494069,,,,
148.551672,0.010168,-0.07182,-0.062244,-10.325322,-10.325759,0.001065,-0.00426,0.00213,99550.26,25.99,-0.501964641,-0.496492,,,,
148.561862,0.01019,-0.038304,-0.105336,-10.320534,-10.321143,0.00213,-0.00852,0.00213,99550.26,25.99,-0.497348641,-0.491876,,,,
148.571956,0.010094,-0.038304,-0.081396,-10.332504,-10.332896,-0.001065,-0.00213,0,99550.26,25.99,-0.509101641,-0.503629,,,,
148.582036,0.01008,-0.038304,-0.067032,-10.315746,-10.316035,0.00426,-0.005325,0.00426,99550.26,25.99,-0.492240641,-0.486768,,,,
148.592127,0.01009,-0.045486,-0.09576,-10.315746,-10.316291,0.00213,-0.003195,0.003195,99550.26,25.99,-0.492496641,-0.487024,,,,
