time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,
2025.314766,0.010097,-0.05985,0.055062,-9.817794,-9.818131,0.00213,-0.005325,0.003195,98930.85,25.78,0.004985037,0.011136,,
2025.325103,0.010338,-0.086184,0.04788,-9.789066,-9.789562,0,-0.003195,0.00426,98930.85,25.78,0.033554037,0.039705,,
2025.335309,0.010206,-0.100548,0.052668,-9.820188,-9.820844,0.00213,-0.005325,0.003195,98930.85,25.78,0.002272037,0.008423,,
2025.345399,0.01009,-0.090972,0.069426,-9.83934,-9.840005,0.003195,-0.00426,0.003195,98930.77,25.78,-0.016888963,-0.010738,,
2025.35549,0.010091,-0.086184,0.055062,-9.844128,-9.844659,0.005325,-0.00639,0.001065,98930.77,25.78,-0.021542963,-0.015392,,
2025.365579,0.010089,-0.074214,0.028728,-9.844128,-9.84445,0,-0.00213,0.003195,98930.77,25.78,-0.021333963,-0.015183,,
2025.375673,0.010094,-0.10773,0.031122,-9.808218,-9.808859,0.001065,-0.00426,0,98930.77,25.78,0.014257037,0.020408,,
2025.385754,0.010081,-0.141246,0.026334,-9.832158,-9.833208,0.00213,-0.007455,0.00213,98930.77,25.78,-0.010091963,-0.003941,,
2025.395859,0.010105,-0.150822,0.043092,-9.808218,-9.809472,0.001065,-0.005325,0.003195,98930.77,25.78,0.013644037,0.019795,,
2025.405981,0.010122,-0.112518,0.021546,-9.822582,-9.82325,0.003195,-0.005325,0,98930.64,25.78,-0.000133963,0.006017,,
2025.416131,0.01015,-0.134064,0.016758,-9.87525,-9.876174,-0.001065,-0.00213,-0.001065,98930.64,25.78,-0.053057963,-0.046907,,
2025.426274,0.010143,-0.09576,-0.026334,-9.805824,-9.806327,0,-0.007455,0,98930.64,25.78,0.016789037,0.02294,,
2025.436935,0.010661,-0.10773,-0.038304,-9.85131,-9.851973,0.003195,-0.00213,0.001065,98930.64,25.78,-0.028856963,-0.022706,,
2025.447033,0.010098,-0.081396,-0.055062,-9.844128,-9.844618,0.003195,-0.00639,0.003195,98930.64,25.78,-0.021501963,-0.015351,,
2025.457124,0.010092,-0.03591,-0.040698,-9.829764,-9.829914,0,-0.005325,0.00213,98930.64,25.78,-0.006797963,-0.000647,,
2025.467238,0.010114,-0.040698,-0.028728,-9.808218,-9.808345,0.00426,-0.005325,0.003195,98930.56,25.78,0.014771037,0.020922,,
2025.477345,0.010107,-0.086184,-0.019152,-9.805824,-9.806221,0,-0.009585,0.00426,98930.56,25.78,0.016895037,0.023046,,
2025.487452,0.010107,-0.062244,0.007182,-9.805824,-9.806024,0.00213,-0.005325,0,98930.56,25.78,0.017092037,0.023243,,
2025.497548,0.010096,-0.074214,-0.021546,-9.786672,-9.786977,0,-0.00213,0.003195,98930.56,25.78,0.036139037,0.04229,,
2025.507634,0.010086,-0.05985,0.052668,-9.805824,-9.806148,0.001065,-0.005325,0.003195,98930.56,25.78,0.016968037,0.023119,,
2025.517735,0.010101,-0.05985,0.019152,-9.858492,-9.858692,0.001065,-0.007455,0.001065,98930.56,25.78,-0.035575963,-0.029425,,
2025.52785,0.010116,-0.074214,-0.002394,-9.824976,-9.825257,0.003195,-0.007455,0.00213,98930.56,25.78,-0.002140963,0.00401,,
2025.537955,0.010105,-0.026334,-0.004788,-9.801036,-9.801073,0.001065,-0.00213,0.00426,98930.51,25.78,0.022043037,0.028194,,
2025.548331,0.010375,-0.043092,0.033516,-9.824976,-9.825128,0.001065,-0.005325,0.00213,98930.51,25.78,-0.002011963,0.004139,,
2025.559691,0.01136,-0.07182,0.014364,-9.813006,-9.813279,0,-0.007455,0.00426,98930.51,25.78,0.009837037,0.015988,,
2025.570884,0.011193,-0.074214,0.043092,-9.844128,-9.844502,0.00213,-0.005325,0.001065,98930.51,25.78,-0.021385963,-0.015235,,
2025.580978,0.010094,-0.067032,0.016758,-9.801036,-9.80128,0,-0.00426,0.001065,98930.51,25.78,0.021836037,0.027987,,
2025.591072,0.010094,-0.105336,0.031122,-9.822582,-9.823196,0.003195,-0.005325,0.001065,98930.51,25.78,-7.9963E-05,0.006071,,
2025.601149,0.010077,-0.086184,0.04788,-9.834552,-9.835046,0.001065,-0.00426,0.00213,98930.51,25.78,-0.011929963,-0.005779,,
2025.611312,0.010163,-0.074214,0.03591,-9.820188,-9.820534,0,-0.00639,0.00213,98930.51,25.78,0.002582037,0.008733,,
2025.62143,0.010118,-0.057456,-0.007182,-9.822582,-9.822753,0.001065,-0.007455,0.00213,98930.51,25.78,0.000363037,0.006514,,
2025.631539,0.010109,-0.05985,0.004788,-9.820188,-9.820372,0.00213,-0.00852,0.00426,98930.51,25.78,0.002744037,0.008895,,
2025.641641,0.010102,-0.08379,-0.004788,-9.841734,-9.842092,-0.001065,-0.00639,0.001065,98930.51,25.78,-0.018975963,-0.012825,,
2025.65184,0.010199,-0.090972,-0.016758,-9.810612,-9.811048,0.003195,-0.00426,0.00213,98930.51,25.78,0.012068037,0.018219,,
2025.661945,0.010105,-0.069426,-0.03591,-9.805824,-9.806136,0.003195,-0.00426,0.003195,98930.51,25.78,0.016980037,0.023131,,
2025.672055,0.01011,-0.114912,-0.03591,-9.824976,-9.825714,0.001065,-0.00639,0.00213,98930.51,25.78,-0.002597963,0.003553,,
2025.682291,0.010236,-0.050274,-0.007182,-9.820188,-9.820319,0.00213,-0.005325,0.00426,98930.51,25.78,0.002797037,0.008948,,
2025.692373,0.010082,-0.081396,-0.019152,-9.824976,-9.825332,-0.001065,-0.005325,0,98930.51,25.78,-0.002215963,0.003935,,
2025.702462,0.010089,-0.081396,0.01197,-9.822582,-9.822927,0.001065,-0.005325,0.001065,98930.51,25.78,0.000189037,0.00634,,
2025.712551,0.010089,-0.069426,0.002394,-9.805824,-9.80607,0.00213,-0.00426,0.00213,98930.51,25.78,0.017046037,0.023197,,
2025.72267,0.010119,-0.114912,0.03591,-9.798642,-9.799382,0.00213,-0.00639,0.003195,98930.51,25.78,0.023734037,0.029885,,
2025.732761,0.010091,-0.100548,0.028728,-9.77949,-9.780049,0.00213,-0.00426,0.003195,98930.51,25.78,0.043067037,0.049218,,
