time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,,
42.061456,0.010106,0.019136,-0.0299,-9.679826,-9.679891,-0.00426,-0.007455,0,99145.16,33.44,-0.02130596,
42.072088,0.010632,0.031694,-0.034086,-9.662484,-9.662596,-0.003195,-0.00852,0,99145.16,33.44,-0.00401096,
42.082186,0.010098,0.011362,-0.031096,-9.669062,-9.669119,-0.00426,-0.00852,0,99145.16,33.44,-0.01053396,
42.092271,0.010086,0.034086,-0.05382,-9.66368,-9.66389,-0.00426,-0.005325,0.003195,99145.16,33.44,-0.00530496,
42.102361,0.010089,0.005382,-0.044252,-9.673846,-9.673949,-0.003195,-0.009585,0,99145.16,33.44,-0.01536396,
42.11249,0.010129,0.003588,-0.062192,-9.645142,-9.645343,-0.003195,-0.00426,0,99145.41,33.44,0.01324204,
42.122607,0.010118,0.028106,-0.029302,-9.66667,-9.666755,-0.00639,-0.005325,0,99145.41,33.44,-0.00816996,
42.1327,0.010092,0.007176,-0.008372,-9.670258,-9.670264,-0.005325,-0.007455,0,99145.41,33.44,-0.01167896,
42.142829,0.010129,0.000598,-0.04784,-9.656504,-9.656623,-0.005325,-0.00426,-0.001065,99145.41,33.44,0.00196204,
42.152941,0.010112,0.02093,-0.04186,-9.649328,-9.649441,-0.005325,-0.00852,-0.001065,99145.41,33.44,0.00914404,
42.162999,0.010058,-0.007176,-0.03289,-9.634976,-9.635035,-0.007455,-0.00639,-0.00213,99145.41,33.44,0.02355004,
42.173116,0.010117,0.013754,-0.046046,-9.6278,-9.62792,-0.00213,-0.007455,-0.001065,99145.41,33.44,0.03066504,
42.183219,0.010103,0.019136,-0.031096,-9.640956,-9.641025,-0.00426,-0.00426,-0.001065,99145.41,33.44,0.01756004,
42.193301,0.010082,-0.03588,-0.027508,-9.628996,-9.629102,-0.00426,-0.00639,0.001065,99145.41,33.44,0.02948304,
42.203386,0.010085,-0.010166,-0.037076,-9.658298,-9.658375,-0.00639,0,-0.001065,99145.41,33.44,0.00021004,
42.21349,0.010104,0.028106,-0.033488,-9.67863,-9.678729,-0.005325,-0.00852,0.001065,99145.41,33.44,-0.02014396,
42.223627,0.010138,0.002392,-0.022126,-9.637368,-9.637394,-0.005325,-0.007455,-0.001065,99145.36,33.44,0.02119104,
42.233728,0.010101,0.024518,-0.02691,-9.666072,-9.666141,-0.00426,-0.00639,-0.001065,99145.36,33.44,-0.00755596,
42.243964,0.010236,0.045448,-0.05382,-9.667268,-9.667525,-0.00639,-0.005325,0.001065,99145.36,33.44,-0.00893996,
42.254064,0.010101,0.02093,-0.028704,-9.679826,-9.679891,-0.00639,-0.007455,0,99145.36,33.44,-0.02130596,
42.264147,0.010083,0.014352,-0.009568,-9.654112,-9.654127,-0.005325,-0.005325,0.003195,99145.36,33.44,0.00445804,
42.274247,0.010099,0.013156,-0.028704,-9.660092,-9.660144,-0.00426,-0.005325,-0.003195,99145.36,33.44,-0.00155896,
42.284358,0.010112,0.01196,-0.03887,-9.655308,-9.655394,-0.00426,-0.009585,0.001065,99145.36,33.44,0.00319104,
42.294455,0.010096,0.020332,-0.015548,-9.659494,-9.659528,-0.003195,-0.005325,0.001065,99145.36,33.44,-0.00094296,
42.304554,0.010099,0.019136,-0.015548,-9.660092,-9.660123,-0.003195,-0.00852,-0.001065,99145.36,33.44,-0.00153796,
42.314637,0.010083,-0.004186,-0.021528,-9.658298,-9.658323,-0.00426,-0.009585,0.001065,99145.36,33.44,0.00026204,
42.324732,0.010095,-0.018538,-0.01794,-9.663082,-9.663116,-0.00426,-0.005325,-0.001065,99145.36,33.44,-0.00453096,
42.335171,0.010439,0.000598,-0.014352,-9.653514,-9.653525,-0.00426,-0.00852,0,99145.56,33.44,0.00506004,
42.345283,0.010111,-0.013156,-0.004186,-9.669062,-9.669072,-0.00426,-0.007455,0.001065,99145.56,33.44,-0.01048696,
42.35538,0.010097,-0.013754,-0.012558,-9.667866,-9.667884,-0.007455,-0.005325,0.001065,99145.56,33.44,-0.00929896,
42.365483,0.010104,0.015548,-0.040664,-9.679826,-9.679924,-0.003195,-0.00639,0.00426,99145.56,33.44,-0.02133896,
42.375586,0.010103,0.019136,-0.037076,-9.645142,-9.645232,-0.005325,-0.00852,-0.001065,99145.56,33.44,0.01335304,
42.386035,0.010449,-0.009568,-0.024518,-9.631388,-9.631424,-0.00426,-0.00426,-0.001065,99145.56,33.44,0.02716104,
42.396137,0.010102,0.011362,-0.054418,-9.67265,-9.67281,-0.005325,-0.00852,0,99145.56,33.44,-0.01422496,
42.406248,0.010111,0.018538,-0.060996,-9.665474,-9.665684,-0.007455,-0.009585,0.001065,99145.56,33.44,-0.00709896,
42.416345,0.010097,-0.015548,-0.028704,-9.649328,-9.649383,-0.003195,-0.007455,0.00213,99145.56,33.44,0.00920204,
42.42644,0.010095,-0.026312,-0.027508,-9.666072,-9.666147,-0.00426,-0.005325,-0.001065,99145.56,33.44,-0.00756196,
42.436556,0.010116,0.021528,-0.054418,-9.66368,-9.663857,-0.00426,-0.00639,0,99145.56,33.44,-0.00527196,
42.446661,0.010105,0.017342,-0.045448,-9.63677,-9.636893,-0.00213,-0.00639,-0.001065,99145.56,33.44,0.02169204,
42.456747,0.010086,-0.00598,-0.043056,-9.675042,-9.67514,-0.003195,-0.00639,0.001065,99145.63,33.44,-0.01655496,
42.466897,0.01015,0.008372,-0.046644,-9.665474,-9.66559,-0.005325,-0.009585,-0.001065,99145.63,33.44,-0.00700496,
42.477009,0.010112,-0.002392,-0.059202,-9.67265,-9.672831,-0.005325,-0.00426,-0.001065,99145.63,33.44,-0.01424596,
42.487097,0.010088,-0.001794,-0.045448,-9.67265,-9.672757,-0.00213,-0.00639,0.001065,99145.63,33.44,-0.01417196,
42.497189,0.010092,0.013156,-0.05083,-9.648132,-9.648275,-0.007455,-0.005325,0,99145.63,33.44,0.01031004,
42.508767,0.011579,0.014352,-0.038272,-9.663082,-9.663168,-0.003195,-0.005325,0.001065,99145.63,33.44,-0.00458296,
42.519678,0.01091,-0.014352,-0.031694,-9.652318,-9.652381,-0.003195,-0.007455,-0.00213,99145.63,33.44,0.00620404,
42.530904,0.011226,0.01196,-0.052624,-9.6577,-9.657851,-0.005325,-0.00639,0.00213,99145.63,33.44,0.00073404,
42.541013,0.010109,0.05382,-0.04485,-9.67564,-9.675894,-0.00639,-0.00852,-0.001065,99145.63,33.44,-0.01730896,
42.5511,0.010087,0.015548,-0.031694,-9.64275,-9.642815,-0.00426,-0.005325,-0.00213,99145.63,33.44,0.01577004,
42.561181,0.010081,-0.000598,-0.025116,-9.63378,-9.633813,-0.00639,-0.005325,-0.003195,99145.77,33.44,0.02477204,
42.571274,0.010093,0.031096,-0.037076,-9.662484,-9.662605,-0.00426,-0.007455,-0.001065,99145.77,33.44,-0.00401996,
42.581396,0.010122,0.01196,-0.037076,-9.667866,-9.667944,-0.003195,-0.00426,-0.001065,99145.77,33.44,-0.00935896,
42.591482,0.010086,0.004186,-0.014352,-9.646936,-9.646948,-0.00426,-0.00852,0,99145.77,33.44,0.01163704,
42.601582,0.0101,0.025714,-0.032292,-9.655906,-9.655994,-0.00426,-0.00639,0.001065,99145.77,33.44,0.00259104,
42.611691,0.010109,0.012558,-0.037674,-9.694776,-9.694857,-0.00639,-0.00639,0.001065,99145.77,33.44,-0.03627196,
42.621812,0.010121,0.019734,-0.029302,-9.661886,-9.661951,-0.00426,-0.01065,-0.00213,99145.77,33.44,-0.00336596,
42.63191,0.010098,-0.012558,-0.030498,-9.63976,-9.639816,-0.00426,-0.003195,0.001065,99145.77,33.44,0.01876904,
42.642784,0.010874,0.00897,-0.034684,-9.661288,-9.661354,-0.005325,-0.007455,0,99145.77,33.44,-0.00276896,
42.653877,0.011093,0.028106,-0.031694,-9.669062,-9.669155,-0.00426,-0.007455,0.001065,99145.77,33.44,-0.01056996,
42.665142,0.011265,-0.000598,-0.025714,-9.657102,-9.657136,-0.00426,-0.005325,0,99145.77,33.44,0.00144904,
42.676544,0.011402,-0.025116,-0.019734,-9.660092,-9.660145,-0.003195,-0.00426,-0.001065,99145.52,33.44,-0.00155996,
42.687444,0.010899,-0.00598,-0.019136,-9.671454,-9.671475,-0.00426,-0.00639,0.00213,99145.52,33.44,-0.01288996,
42.697534,0.01009,-0.013754,-0.024518,-9.641554,-9.641595,-0.003195,-0.00852,0.001065,99145.52,33.44,0.01699004,
42.707937,0.010403,-0.010166,-0.025116,-9.649926,-9.649964,-0.00639,-0.009585,0,99145.52,33.44,0.00862104,
42.71803,0.010093,-0.005382,-0.032292,-9.659494,-9.659549,-0.00426,-0.00852,0.001065,99145.52,33.44,-0.00096396,
42.728112,0.010082,-0.01196,-0.01196,-9.65172,-9.651735,-0.003195,-0.007455,0.001065,99145.52,33.44,0.00685004,
42.73819,0.010078,-0.005382,-0.03887,-9.6577,-9.65778,-0.00639,-0.00639,0,99145.52,33.44,0.00080504,
42.748273,0.010082,-0.01196,-0.02093,-9.66069,-9.66072,-0.00426,-0.009585,-0.001065,99145.52,33.44,-0.00213496,
42.75837,0.010098,-0.012558,-0.055614,-9.62481,-9.624979,-0.003195,-0.005325,0.00213,99145.52,33.44,0.03360604,
42.768463,0.010093,0.004784,-0.052026,-9.663082,-9.663223,-0.003195,-0.00639,0.003195,99145.52,33.44,-0.00463796,
42.778549,0.010086,0.029302,-0.02093,-9.651122,-9.651189,-0.00426,-0.009585,0.00213,99145.52,33.44,0.00739604,
42.789402,0.010853,0.02691,-0.0299,-9.639162,-9.639246,-0.003195,-0.00639,0.001065,99145.27,33.44,0.01933904,
42.799892,0.01049,0.025714,-0.053222,-9.67863,-9.67881,-0.00426,-0.005325,0.001065,99145.27,33.44,-0.02022496,
42.810517,0.010625,0.025714,-0.013156,-9.66069,-9.660733,-0.005325,-0.00639,0.00213,99145.27,33.44,-0.00214796,
42.821667,0.01115,0.026312,-0.034684,-9.663082,-9.66318,-0.00213,-0.009585,0.00426,99145.27,33.44,-0.00459496,
42.832802,0.011135,0.039468,-0.033488,-9.679826,-9.679964,-0.00213,-0.00852,0.001065,99145.27,33.44,-0.02137896,
42.844134,0.011332,0.056212,-0.039468,-9.662484,-9.662728,-0.00426,-0.005325,0.003195,99145.27,33.44,-0.00414296,
42.855283,0.011149,0.02392,-0.04485,-9.644544,-9.644678,-0.003195,-0.00426,-0.001065,99145.27,33.44,0.01390704,
42.866623,0.01134,0.028106,-0.06279,-9.643348,-9.643593,-0.00426,-0.007455,0,99145.27,33.44,0.01499204,
42.877522,0.010899,0.027508,-0.039468,-9.65471,-9.65483,-0.00426,-0.009585,-0.001065,99145.27,33.44,0.00375504,
42.888811,0.011289,-0.01196,-0.025116,-9.654112,-9.654152,-0.005325,-0.003195,-0.00213,99145.27,33.44,0.00443304,
42.900034,0.011224,0.006578,-0.059202,-9.651122,-9.651306,-0.00213,-0.00852,0,99145.27,33.44,0.00727904,
42.911094,0.011059,0.017342,-0.041262,-9.676238,-9.676342,-0.005325,-0.007455,0,99144.93,33.44,-0.01775696,
42.92232,0.011226,-0.028106,-0.019136,-9.660092,-9.660152,-0.00213,-0.007455,0.00213,99144.93,33.44,-0.00156696,
42.933493,0.011173,-0.004186,-0.03289,-9.677434,-9.677491,-0.003195,-0.00639,-0.001065,99144.93,33.44,-0.01890596,
42.944773,0.01128,0.019734,-0.00897,-9.661886,-9.66191,-0.005325,-0.009585,0.00213,99144.93,33.44,-0.00332496,
42.955913,0.01114,-0.04186,-0.009568,-9.646936,-9.647032,-0.005325,-0.005325,0.001065,99144.93,33.44,0.01155304,
42.967157,0.011244,0.004784,-0.007176,-9.674444,-9.674448,-0.00213,-0.01065,0.001065,99144.93,33.44,-0.01586296,
42.978254,0.011098,-0.010764,-0.02392,-9.688198,-9.688234,-0.00426,-0.00639,-0.00213,99144.93,33.44,-0.02964896,
42.989363,0.011108,-0.024518,-0.02093,-9.656504,-9.656558,-0.003195,-0.00639,0,99144.93,33.44,0.00202704,
43.00069,0.011328,-0.01495,-0.01196,-9.669062,-9.669081,-0.005325,-0.007455,0.001065,99144.93,33.44,-0.01049596,
43.011845,0.011154,0.001794,-0.034684,-9.68461,-9.684672,-0.00213,-0.00426,-0.001065,99144.93,33.44,-0.02608696,
43.022991,0.011146,-0.00299,-0.033488,-9.658298,-9.658357,-0.005325,-0.005325,0.001065,99144.74,33.43,0.00022804,
43.034098,0.011107,0.007176,-0.016146,-9.660092,-9.660108,-0.00426,-0.00639,0.001065,99144.74,33.43,-0.00152296,
43.045294,0.011196,-0.001794,-0.022126,-9.667268,-9.667293,-0.00213,-0.005325,-0.001065,99144.74,33.43,-0.00870796,
43.056627,0.011333,0.001794,-0.039468,-9.679228,-9.679309,-0.00639,-0.005325,0.003195,99144.74,33.43,-0.02072396,
43.067694,0.011067,0.007774,-0.018538,-9.668464,-9.668485,-0.00213,-0.00852,0.003195,99144.74,33.43,-0.00989996,
43.078865,0.011171,0.02691,-0.031694,-9.663082,-9.663171,-0.00426,-0.00426,0.001065,99144.74,33.43,-0.00458596,
43.090025,0.01116,0.05083,-0.063388,-9.652318,-9.65266,-0.00639,-0.007455,0.001065,99144.74,33.43,0.00592504,
43.101248,0.011223,0.048438,-0.030498,-9.658896,-9.659066,-0.00426,-0.00639,0.001065,99144.74,33.43,-0.00048096,
43.112638,0.01139,0.063388,-0.072956,-9.63677,-9.637255,-0.00426,-0.005325,0,99144.74,33.43,0.02133004,
43.12372,0.011082,-0.05083,-0.024518,-9.697168,-9.697332,-0.00639,-0.011715,0.001065,99144.74,33.43,-0.03874696,
43.134958,0.011238,0.031694,-0.009568,-9.663082,-9.663139,-0.00426,0.00639,0.001065,99144.49,33.43,-0.00455396,
43.145979,0.011021,0.136344,-0.093288,-9.64873,-9.650144,-0.005325,-0.011715,0,99144.49,33.43,0.00844104,
43.157141,0.011162,0.031694,-0.055614,-9.63079,-9.631003,-0.003195,-0.003195,0.001065,99144.49,33.43,0.02758204,
43.168499,0.011357,0.090298,-0.063986,-9.504014,-9.504658,-0.00213,-0.00426,-0.003195,99144.49,33.43,0.15392704,
43.179626,0.011127,0.105846,-0.111228,-9.746204,-9.747413,-0.003195,-0.00852,-0.001065,99144.49,33.43,-0.08882796,
43.19071,0.011084,-0.019734,-0.048438,-9.66667,-9.666811,-0.001065,-0.005325,-0.00213,99144.49,33.43,-0.00822596,
43.201896,0.011186,-0.126776,-0.057408,-9.648132,-9.649136,-0.00426,0.00213,-0.00213,99144.49,33.43,0.00944904,
43.213061,0.011165,0.046046,-0.015548,-9.695972,-9.696094,-0.003195,-0.01491,0,99144.49,33.43,-0.03750896,
43.224373,0.011311,-0.035282,-0.054418,-9.577568,-9.577788,-0.005325,-0.007455,-0.001065,99144.49,33.43,0.08079704,
43.23567,0.011297,-0.075946,-0.014352,-9.636172,-9.636482,-0.005325,-0.007455,0.001065,99144.49,33.43,0.02210304,
43.246626,0.010956,-0.075946,0.020332,-9.674444,-9.674763,-0.005325,-0.00852,-0.00426,99144.32,33.43,-0.01617796,
43.257827,0.011201,-0.06279,0.013156,-9.647534,-9.647747,-0.001065,-0.00426,0.001065,99144.32,33.43,0.01083804,
43.268994,0.011167,-0.07774,0.00598,-9.695972,-9.696285,-0.005325,-0.007455,0.00213,99144.32,33.43,-0.03769996,
43.280282,0.011288,-0.064584,0.002392,-9.60986,-9.610077,-0.003195,-0.00426,0,99144.32,33.43,0.04850804,
43.291596,0.011313,-0.013156,-0.04485,-9.647534,-9.647647,-0.003195,-0.00852,0,99144.32,33.43,0.01093804,
43.30284,0.011245,0.046046,-0.0299,-9.691188,-9.691344,-0.00213,-0.00639,0,99144.32,33.43,-0.03275896,
43.313834,0.010994,0.029302,-0.009568,-9.599694,-9.599743,-0.005325,-0.00852,-0.001065,99144.32,33.43,0.05884204,
43.325005,0.01117,-0.01196,-0.007774,-9.725872,-9.725882,-0.00426,-0.00852,0.00213,99144.32,33.43,-0.06729696,
43.33617,0.011165,0.010166,-0.044252,-9.69956,-9.699666,-0.005325,-0.00639,0.001065,99144.32,33.43,-0.04108096,
43.34732,0.01115,0.066378,-0.0299,-9.635574,-9.635849,-0.00213,-0.003195,0.001065,99144.32,33.43,0.02273604,
43.358645,0.011324,0.092092,-0.041262,-9.666072,-9.666599,-0.00426,-0.01278,0.00213,99144.26,33.43,-0.00801396,
43.369651,0.011006,0.037674,-0.052624,-9.595508,-9.595726,-0.003195,-0.007455,0.001065,99144.26,33.43,0.06285904,
43.38088,0.01123,0.026312,-0.024518,-9.703148,-9.703215,-0.007455,-0.003195,0.00213,99144.26,33.43,-0.04462996,
43.392187,0.011307,-0.00598,-0.014352,-9.69657,-9.696582,-0.00426,-0.011715,0.001065,99144.26,33.43,-0.03799696,
43.403306,0.011119,-0.038272,-0.022126,-9.5979,-9.598002,-0.00426,-0.007455,0.00213,99144.26,33.43,0.06058304,
43.414396,0.01109,0.049634,-0.045448,-9.688198,-9.688432,-0.005325,-0.007455,0,99144.26,33.43,-0.02984696,
43.425672,0.011276,0.07475,-0.099866,-9.689992,-9.690795,-0.00639,-0.009585,0,99144.26,33.43,-0.03220996,
43.436775,0.011102,0.016744,-0.088504,-9.595508,-9.595931,-0.005325,-0.00639,-0.00213,99144.26,33.43,0.06265404,
43.448098,0.011323,0.007774,-0.057408,-9.628996,-9.62917,-0.005325,-0.00639,0.001065,99144.26,33.43,0.02941504,
43.459228,0.01113,0.02093,-0.08073,-9.675042,-9.675401,-0.00426,-0.00852,-0.00213,99144.26,33.43,-0.01681596,
43.470519,0.011291,0.00897,-0.073554,-9.643946,-9.644231,-0.00213,-0.00639,0,99144.26,33.43,0.01435404,
43.481658,0.011139,-0.029302,-0.046644,-9.608066,-9.608224,-0.003195,-0.00639,-0.00213,99144.06,33.43,0.05036104,
43.492757,0.011099,0.022724,-0.0598,-9.5979,-9.598113,-0.00426,-0.00852,-0.001065,99144.06,33.43,0.06047204,
43.503979,0.011222,0.016146,-0.044252,-9.649926,-9.650041,-0.00639,-0.01278,0.00213,99144.06,33.43,0.00854404,
43.515092,0.011113,-0.071162,-0.028704,-9.679228,-9.679532,-0.003195,-0.00426,-0.001065,99144.06,33.43,-0.02094696,
43.526279,0.011187,-0.04784,-0.003588,-9.663082,-9.663201,-0.003195,-0.009585,0,99144.06,33.43,-0.00461596,
43.537622,0.011343,0.011362,-0.019136,-9.667268,-9.667294,-0.00213,-0.011715,-0.001065,99144.06,33.43,-0.00870896,
43.548689,0.011067,-0.033488,-0.005382,-9.60687,-9.60693,-0.00213,-0.00213,0.00213,99144.06,33.43,0.05165504,
43.559835,0.011146,-0.01495,-0.036478,-9.658298,-9.658378,-0.003195,-0.011715,0.00213,99144.06,33.43,0.00020704,
43.571091,0.011256,-0.025116,0.00299,-9.68162,-9.681653,-0.00639,-0.00639,0,99144.06,33.43,-0.02306796,
43.582181,0.01109,-0.00299,-0.028704,-9.644544,-9.644587,-0.005325,-0.00639,0.001065,99144.06,33.43,0.01399804,
43.59334,0.011159,0.062192,-0.00598,-9.694178,-9.694379,-0.00426,-0.003195,0,99144.06,33.43,-0.03579396,
43.604734,0.011394,0.013754,-0.017342,-9.637368,-9.637393,-0.005325,-0.007455,0.001065,99144.06,33.43,0.02119204,
43.615828,0.011094,0.007176,-0.0299,-9.65471,-9.654759,-0.00426,-0.005325,-0.001065,99144.06,33.43,0.00382604,
43.626949,0.011121,0.061594,-0.021528,-9.679228,-9.679448,-0.00426,-0.009585,0,99144.06,33.43,-0.02086296,
43.638155,0.011206,0.034684,-0.027508,-9.634976,-9.635078,-0.00639,-0.00639,0,99144.06,33.43,0.02350704,
43.649285,0.01113,0.034086,-0.022724,-9.667268,-9.667355,-0.00426,-0.00426,0.001065,99144.06,33.43,-0.00876996,
43.660481,0.011195,0.022724,-0.023322,-9.66368,-9.663735,-0.003195,-0.00852,0.001065,99144.06,33.43,-0.00514996,
43.671634,0.011154,0.027508,-0.052026,-9.66667,-9.666849,-0.00213,-0.00426,0.001065,99144.06,33.43,-0.00826396,
43.68287,0.011235,0.040066,-0.0598,-9.644544,-9.644813,-0.00639,-0.00426,0.001065,99144.06,33.43,0.01377204,
43.69401,0.01114,0.028704,-0.03588,-9.653514,-9.653623,-0.00426,-0.009585,-0.001065,99144.06,33.43,0.00496204,
43.706009,0.011999,0.014352,-0.026312,-9.670258,-9.670304,-0.00426,-0.007455,0.001065,99143.95,33.43,-0.01171896,
43.716382,0.010373,0.010166,-0.062192,-9.656504,-9.65671,-0.003195,-0.00852,-0.001065,99143.95,33.43,0.00187504,
43.726483,0.010102,0.00598,-0.043056,-9.652318,-9.652416,-0.007455,-0.005325,0.001065,99143.95,33.43,0.00616904,
43.736577,0.010093,0.00598,-0.0598,-9.646936,-9.647123,-0.003195,-0.00426,0.001065,99143.95,33.43,0.01146204,
43.74667,0.010093,0.00598,-0.0598,-9.675042,-9.675229,-0.005325,-0.007455,-0.001065,99143.95,33.43,-0.01664396,
43.75677,0.0101,0,-0.063388,-9.675042,-9.67525,-0.003195,-0.007455,-0.003195,99143.95,33.43,-0.01666496,
43.766973,0.010203,-0.01794,-0.04186,-9.642152,-9.64226,-0.00213,-0.00639,-0.001065,99143.95,33.43,0.01632504,
43.77706,0.010087,-0.018538,-0.057408,-9.642152,-9.642341,-0.003195,-0.00639,0,99143.95,33.43,0.01624404,
43.787149,0.010089,-0.020332,-0.060398,-9.64275,-9.642961,-0.00213,-0.007455,-0.001065,99143.95,33.43,0.01562404,
43.79726,0.010111,-0.011362,-0.04186,-9.637368,-9.637466,-0.00426,-0.01065,0.001065,99143.95,33.43,0.02111904,
43.807343,0.010083,-0.034684,-0.015548,-9.666072,-9.666147,-0.003195,-0.00213,-0.001065,99143.95,33.43,-0.00756196,
43.817644,0.010301,-0.019734,-0.040664,-9.64275,-9.642856,-0.003195,-0.00639,-0.003195,99143.9,33.43,0.01572904,
43.828273,0.010629,-0.008372,-0.032292,-9.66368,-9.663738,-0.00213,-0.007455,-0.001065,99143.9,33.43,-0.00515296,
43.839436,0.011163,0.010166,-0.004186,-9.63677,-9.636776,-0.003195,-0.00426,-0.001065,99143.9,33.43,0.02180904,
43.850699,0.011262,0.020332,-0.044252,-9.614046,-9.614169,-0.00639,-0.00213,-0.001065,99143.9,33.43,0.04441604,
43.861873,0.011174,0.032292,-0.022126,-9.70554,-9.705619,-0.005325,-0.01065,-0.001065,99143.9,33.43,-0.04703396,
43.872976,0.011103,0.013754,-0.026312,-9.681022,-9.681068,-0.007455,-0.005325,0.00213,99143.9,33.43,-0.02248296,
43.884276,0.0113,0.001794,-0.021528,-9.658298,-9.658322,-0.005325,-0.005325,0.003195,99143.9,33.43,0.00026304,
43.89544,0.011164,0.03588,-0.008372,-9.658298,-9.658368,-0.00213,-0.009585,0.00213,99143.9,33.43,0.00021704,
43.906507,0.011067,0.039468,-0.022724,-9.605674,-9.605782,-0.005325,-0.00639,0.00213,99143.9,33.43,0.05280304,
43.917835,0.011327,0.013754,0.004186,-9.652916,-9.652927,-0.003195,-0.005325,0,99143.9,33.43,0.00565804,
43.929221,0.011387,0.050232,-0.022126,-9.671454,-9.67161,-0.00426,-0.00426,0.003195,99143.9,33.43,-0.01302496,
43.940438,0.011217,0.043654,-0.042458,-9.655906,-9.656098,-0.005325,-0.007455,-0.001065,99144.03,33.43,0.00248704,
43.951476,0.011038,0.037076,-0.036478,-9.640956,-9.641096,-0.003195,-0.00852,0,99144.03,33.43,0.01748904,
43.962484,0.011008,0.008372,-0.013754,-9.632584,-9.632597,-0.00639,-0.00426,0,99144.03,33.43,0.02598804,
43.973647,0.011163,0.002392,-0.039468,-9.652318,-9.652399,-0.003195,-0.00639,0,99144.03,33.43,0.00618604,
43.9849,0.011252,0.030498,-0.026312,-9.644544,-9.644628,-0.005325,-0.00852,0.00213,99144.03,33.43,0.01395704,
43.996656,0.011756,-0.006578,-0.047242,-9.634976,-9.635094,-0.005325,-0.00639,0.001065,99144.03,33.43,0.02349104,
44.007203,0.010548,0.02392,-0.058604,-9.691786,-9.691993,-0.00639,-0.00639,-0.001065,99144.03,33.43,-0.03340796,
44.018338,0.011135,0.004784,-0.049036,-9.683414,-9.683539,-0.00426,-0.00639,0,99144.03,33.43,-0.02495396,
44.029616,0.011278,-0.022126,-0.039468,-9.664278,-9.664384,-0.003195,-0.005325,0.001065,99144.03,33.43,-0.00579896,
44.040763,0.011146,-0.001196,-0.050232,-9.65172,-9.651851,-0.00639,-0.00639,-0.00213,99144.03,33.43,0.00673404,
44.052565,0.011802,0.00299,-0.028704,-9.682816,-9.682859,-0.00213,-0.005325,0.00213,99144.22,33.43,-0.02427396,
44.063102,0.010537,-0.010166,-0.047242,-9.646338,-9.646459,-0.00426,-0.00639,0,99144.22,33.43,0.01212604,
44.074324,0.011222,-0.010166,-0.034684,-9.655308,-9.655376,-0.005325,-0.011715,-0.003195,99144.22,33.43,0.00320904,
44.085456,0.011132,-0.013754,-0.043056,-9.640956,-9.641062,-0.00213,-0.005325,0.001065,99144.22,33.43,0.01752304,
44.096689,0.011232,0.029302,-0.039468,-9.665474,-9.665599,-0.001065,-0.00639,0.001065,99144.22,33.43,-0.00701396,
44.107846,0.011157,0,-0.03588,-9.667268,-9.667335,-0.001065,-0.009585,-0.003195,99144.22,33.43,-0.00874996,
