Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
0.3707488,0.0024392,-0.022134,9.835099,-0.227916,9.837765,91.327515,90.128944,1,2,3,4
0.3731879,0.0024391,-0.005384,9.856635,-0.18006,9.858281,91.046555,90.031296,1,2,3,4
0.3756271,0.0024392,-0.029312,9.813564,-0.184846,9.815349,91.079079,90.171135,1,2,3,4
0.3780662,0.0024391,-0.005384,9.851849,-0.182453,9.853539,91.060974,90.031311,1,2,3,4
0.3805053,0.0024391,-0.002991,9.854242,-0.144168,9.855297,90.838181,90.017387,1,2,3,4
0.3829445,0.0024392,0.001795,9.856635,-0.084347,9.856996,90.490288,89.989571,1,2,3,4
0.3853836,0.0024391,0.035294,9.849456,-0.031705,9.84957,90.184433,89.794693,1,2,3,4
0.3878227,0.0024391,0.020937,9.830314,-0.017348,9.830351,90.101112,89.877968,1,2,3,4
0.3902619,0.0024392,0.001795,9.835099,0.004187,9.8351,89.975609,89.989548,1,2,3,4
0.3927011,0.0024392,-0.000598,9.827921,-0.026919,9.827958,90.156937,90.003487,1,2,3,4
0.3951401,0.002439,-0.002991,9.837492,-0.010169,9.837498,90.059227,90.017418,1,2,3,4
0.3975793,0.0024392,0.004187,9.825528,-0.024526,9.82556,90.143021,89.975578,1,2,3,4
0.4000184,0.0024391,0.018544,9.839885,-0.012562,9.839911,90.073151,89.892021,1,2,3,4
0.4024575,0.0024391,-0.010169,9.839885,-0.007777,9.839893,90.04528,90.059212,1,2,3,4
0.4048967,0.0024392,-0.074776,9.854242,-0.034098,9.854585,90.19825,90.434761,1,2,3,4
0.4073358,0.0024391,0.013759,9.870992,-0.093918,9.871449,90.545128,89.920135,1,2,3,4
0.409775,0.0024392,-0.038883,9.851849,-0.110668,9.852547,90.643585,90.226135,1,2,3,4
0.4122141,0.0024391,-0.046062,9.863813,-0.058026,9.864092,90.337044,90.267555,1,2,3,4
0.4146532,0.0024391,-0.036491,9.842278,-0.139382,9.843332,90.81134,90.212425,1,2,3,4
