Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,ag
1898.545654,0.00244,0.521037,9.746565,1.392025,9.859246,81.883301,86.939964,1,2,3,0
1898.548096,0.00244,0.528216,9.780065,1.38006,9.891068,81.979584,86.908493,1,2,3,0
1898.550415,0.00244,0.477966,9.78485,1.399203,9.895934,81.871613,87.203461,1,2,3,0
1898.552979,0.00244,0.511466,9.736994,1.408774,9.851665,81.778603,86.993126,1,2,3,0
1898.55542,0.00244,0.521037,9.693923,1.368096,9.803842,81.978371,86.923378,1,2,3,0
1898.557983,0.00244,0.566501,9.681958,1.382453,9.796552,81.88755,86.651382,1,2,3,0
1898.560303,0.00244,0.537787,9.67478,1.389632,9.788854,81.838684,86.818405,1,2,3,0
1898.562744,0.00244,0.542573,9.679565,1.384846,9.79317,81.87059,86.791733,1,2,3,0
1898.565308,0.00244,0.568894,9.741779,1.360918,9.852817,82.060654,86.657875,1,2,3,0
1898.567627,0.00244,0.535394,9.763314,1.39681,9.877248,81.870155,86.861198,1,2,3,0
1898.57019,0.00244,0.52343,9.758529,1.348954,9.865219,82.140846,86.929703,1,2,3,0
1898.572632,0.00244,0.50668,9.770494,1.322633,9.87262,82.300949,87.031403,1,2,3,0
1898.574951,0.00244,0.525823,9.753743,1.348954,9.860612,82.137154,86.914177,1,2,3,0
1898.577515,0.00244,0.547358,9.686745,1.317847,9.791289,82.26487,86.765892,1,2,3,0
1898.579956,0.00244,0.552144,9.710672,1.313061,9.814589,82.311531,86.745697,1,2,3,0
1898.582398,0.00244,0.561715,9.727423,1.305883,9.830748,82.366463,86.695099,1,2,3,0
1898.584839,0.00244,0.544965,9.7681,1.291526,9.868171,82.479668,86.806763,1,2,3,0
1898.58728,0.00244,0.542573,9.727423,1.28674,9.827148,82.476242,86.807487,1,2,3,0
1898.589844,0.00244,0.549751,9.70828,1.317847,9.812728,82.281868,86.758972,1,2,3,0
1898.592163,0.00244,0.477966,9.662816,1.28674,9.759824,82.424034,87.168198,1,2,3,0
1898.594605,0.00244,0.50668,9.626924,1.310669,9.728938,82.257652,86.987213,1,2,3,0
1898.597168,0.00244,0.501895,9.602996,1.308276,9.70469,82.252449,87.008194,1,2,3,0
1898.599487,0.00244,0.552144,9.655638,1.334597,9.763061,82.143143,86.727188,1,2,3,0
1898.601929,0.00244,0.564108,9.689137,1.356132,9.799831,82.0457,86.667961,1,2,3,0
1898.604492,0.00244,0.530608,9.703494,1.353739,9.811828,82.069595,86.870056,1,2,3,0
1898.606934,0.00244,0.530608,9.729815,1.325026,9.833949,82.256416,86.87851,1,2,3,0
1898.609375,0.00244,0.511466,9.758529,1.308276,9.859111,82.374519,86.999748,1,2,3,0
1898.611816,0.00244,0.528216,9.717851,1.28674,9.816891,82.46833,86.888741,1,2,3,0
1898.614258,0.00244,0.518644,9.684352,1.298705,9.7848,82.37281,86.934464,1,2,3,0
1898.616699,0.00244,0.554537,9.69153,1.265205,9.789485,82.574249,86.725182,1,2,3,0
1898.619141,0.00244,0.52343,9.734601,1.269991,9.831038,82.57769,86.922165,1,2,3,0
1898.621704,0.00244,0.549751,9.734601,1.32024,9.839091,82.288612,86.767715,1,2,3,0
1898.624146,0.00244,0.525823,9.780065,1.289133,9.878665,82.501701,86.92247,1,2,3,0
1898.626465,0.00244,0.504287,9.756136,1.289133,9.85385,82.482712,87.041054,1,2,3,0
1898.629028,0.00244,0.487538,9.715458,1.30349,9.814627,82.367943,87.127213,1,2,3,0
1898.63147,0.00244,0.516252,9.672387,1.332204,9.777339,82.168846,86.944809,1,2,3,0
1898.633789,0.00244,0.518644,9.631709,1.291526,9.731745,82.373627,86.91774,1,2,3,0
1898.636353,0.00244,0.544965,9.624531,1.30349,9.727675,82.299309,86.759224,1,2,3,0
1898.638794,0.00244,0.549751,9.679565,1.301097,9.782079,82.356537,86.749374,1,2,3,0
1898.641113,0.00244,0.549751,9.713065,1.313061,9.816822,82.313293,86.760567,1,2,3,0
1898.643677,0.00244,0.521037,9.732208,1.305883,9.833243,82.368408,86.935455,1,2,3,0
1898.646118,0.00244,0.533001,9.732208,1.291526,9.831988,82.451836,86.865227,1,2,3,0
1898.648682,0.00244,0.513859,9.725029,1.258026,9.819515,82.639328,86.975372,1,2,3,0
1898.651001,0.00244,0.535394,9.655638,1.315454,9.759529,82.253716,86.826263,1,2,3,0
1898.653442,0.00244,0.542573,9.669994,1.28674,9.770306,82.432213,86.788567,1,2,3,0
1898.656006,0.00244,0.525823,9.631709,1.284348,9.73118,82.415817,86.87516,1,2,3,0
1898.658325,0.00244,0.530608,9.717851,1.291526,9.817648,82.440742,86.874672,1,2,3,0
1898.660889,0.00244,0.50668,9.70828,1.346561,9.814308,82.113922,87.012413,1,2,3,0
1898.66333,0.00244,0.482752,9.75135,1.360918,9.857686,82.064598,87.165817,1,2,3,0
1898.665649,0.00244,0.518644,9.739387,1.332204,9.84375,82.222008,86.951752,1,2,3,0
1898.668213,0.00244,0.521037,9.717851,1.327418,9.821921,82.232788,86.930939,1,2,3,0
1898.670654,0.00244,0.50668,9.662816,1.298705,9.762856,82.355568,86.998383,1,2,3,0
1898.673096,0.00244,0.592822,9.720243,1.279562,9.822008,82.514519,86.509949,1,2,3,0
1898.675537,0.00244,0.607179,9.701101,1.298705,9.80646,82.389755,86.41861,1,2,3,0
1898.677979,0.00244,0.614357,9.75135,1.329811,9.860764,82.249542,86.394997,1,2,3,0
1898.680542,0.00244,0.609572,9.734601,1.341775,9.845527,82.167198,86.41687,1,2,3,0
1898.682861,0.00244,0.559322,9.746565,1.358525,9.856671,82.07782,86.715591,1,2,3,0
1898.685303,0.00244,0.521037,9.722636,1.334597,9.827628,82.195091,86.932449,1,2,3,0
1898.687866,0.00244,0.533001,9.67478,1.346561,9.78257,82.088173,86.846657,1,2,3,0
1898.690308,0.00244,0.544965,9.646067,1.334597,9.753191,82.135147,86.766449,1,2,3,0
1898.692627,0.00244,0.54018,9.662816,1.332204,9.769164,82.162254,86.800331,1,2,3,0
1898.69519,0.00244,0.561715,9.672387,1.315454,9.777577,82.268105,86.676331,1,2,3,0
1898.697632,0.00244,0.571286,9.703494,1.329811,9.810839,82.209862,86.630638,1,2,3,0
1898.700073,0.00244,0.513859,9.739387,1.281955,9.836824,82.511803,86.979828,1,2,3,0
1898.702515,0.00244,0.544965,9.736994,1.30349,9.83896,82.386932,86.796577,1,2,3,0
1898.704956,0.00244,0.564108,9.770494,1.332204,9.87702,82.248367,86.695648,1,2,3,0
1898.707398,0.00244,0.568894,9.736994,1.339383,9.845133,82.180939,86.656235,1,2,3,0
1898.709839,0.00244,0.597607,9.727423,1.346561,9.838348,82.133316,86.484436,1,2,3,0
1898.712402,0.00244,0.647857,9.741779,1.392025,9.862034,81.885612,86.195267,1,2,3,0
1898.714844,0.00244,0.657428,9.758529,1.411167,9.881927,81.789932,86.145828,1,2,3,0
1898.717163,0.00244,0.61675,9.815957,1.415953,9.936715,81.807632,86.404755,1,2,3,0
1898.719727,0.00244,0.609572,9.806385,1.425524,9.928186,81.744736,86.443031,1,2,3,0
1898.722168,0.00244,0.578465,9.806385,1.437488,9.92805,81.67485,86.624115,1,2,3,0
1898.724487,0.00244,0.525823,9.792028,1.418346,9.908179,81.769897,86.926224,1,2,3,0
1898.727051,0.00244,0.54018,9.732208,1.406381,9.848125,81.789688,86.823097,1,2,3,0
1898.729492,0.00244,0.554537,9.681958,1.439881,9.804136,81.554726,86.721954,1,2,3,0
1898.731934,0.00244,0.564108,9.684352,1.415953,9.803561,81.69558,86.666321,1,2,3,0
1898.734375,0.00244,0.573679,9.69153,1.439881,9.81469,81.563873,86.612396,1,2,3,0
1898.736816,0.00244,0.571286,9.703494,1.435095,9.825664,81.601578,86.630638,1,2,3,0
1898.73938,0.00244,0.556929,9.732208,1.435095,9.8532,81.625214,86.7248,1,2,3,0
1898.741699,0.00244,0.542573,9.717851,1.43031,9.83752,81.639946,86.804344,1,2,3,0
1898.744141,0.00244,0.525823,9.736994,1.461416,9.860085,81.476479,86.908882,1,2,3,0
1898.746704,0.00244,0.6,9.710672,1.420738,9.832378,81.69191,86.464317,1,2,3,0
1898.749023,0.00244,0.571286,9.684352,1.406381,9.802599,81.751297,86.623993,1,2,3,0
1898.751587,0.00244,0.590429,9.665209,1.43031,9.788292,81.597595,86.504257,1,2,3,0
1898.754028,0.00244,0.609572,9.734601,1.439881,9.859376,81.602386,86.41687,1,2,3,0
1898.75647,0.00244,0.6,9.720243,1.466202,9.848496,81.438225,86.467789,1,2,3,0
1898.758911,0.00244,0.583251,9.744172,1.463809,9.870755,81.471718,86.57457,1,2,3,0
1898.761353,0.00244,0.50668,9.765707,1.423131,9.881855,81.71978,87.029953,1,2,3,0
1898.763916,0.00244,0.509073,9.70828,1.449452,9.829078,81.519905,86.998329,1,2,3,0
1898.766235,0.00244,0.533001,9.693923,1.427917,9.813011,81.633034,86.852875,1,2,3,0
1898.768677,0.00244,0.528216,9.715458,1.463809,9.839302,81.444252,86.887978,1,2,3,0
1898.77124,0.00244,0.547358,9.758529,1.461416,9.882521,81.495972,86.789627,1,2,3,0
1898.77356,0.00244,0.537787,9.782457,1.478166,9.908111,81.420158,86.853355,1,2,3,0
1898.776001,0.00244,0.549751,9.815957,1.468595,9.940423,81.504036,86.794449,1,2,3,0
1898.778565,0.00244,0.583251,9.849456,1.478166,9.97682,81.479683,86.611099,1,2,3,0
1898.781006,0.00244,0.571286,9.813564,1.449452,9.936464,81.612221,86.668343,1,2,3,0
1898.783447,0.00244,0.576072,9.813564,1.459024,9.938141,81.557861,86.640503,1,2,3,0
1898.785889,0.00244,0.6,9.794421,1.423131,9.915442,81.748024,86.494476,1,2,3,0
1898.78833,0.00244,0.607179,9.746565,1.466202,9.874915,81.461296,86.435272,1,2,3,0
1898.790772,0.00244,0.626321,9.729815,1.468595,9.859937,81.434166,86.316872,1,2,3,0
1898.793213,0.00244,0.607179,9.760921,1.49013,9.892661,81.336571,86.440498,1,2,3,0
1898.795654,0.00244,0.559322,9.734601,1.487738,9.863502,81.324821,86.711563,1,2,3,0
1898.798218,0.00244,0.511466,9.739387,1.459024,9.861339,81.491631,86.993858,1,2,3,0
1898.800537,0.00244,0.504287,9.720243,1.468595,9.843485,81.419746,87.030151,1,2,3,0
1898.803101,0.00244,0.470788,9.684352,1.504487,9.811819,81.179802,87.216858,1,2,3,0
1898.805542,0.00244,0.54018,9.701101,1.492523,9.830096,81.266891,86.812927,1,2,3,0
1898.807861,0.00244,0.530608,9.729815,1.494916,9.858277,81.277985,86.87851,1,2,3,0
1898.810425,0.00244,0.561715,9.756136,1.494916,9.885974,81.302605,86.704803,1,2,3,0
1898.812866,0.00244,0.547358,9.78485,1.494916,9.913509,81.32695,86.798248,1,2,3,0
1898.815186,0.00244,0.528216,9.808778,1.50688,9.937899,81.278618,86.917526,1,2,3,0
1898.817749,0.00244,0.544965,9.859028,1.435095,9.977821,81.730553,86.836151,1,2,3,0
1898.82019,0.00244,0.578465,9.820743,1.437488,9.942232,81.686806,86.629036,1,2,3,0
1898.822754,0.00244,0.597607,9.820743,1.461416,9.946851,81.551376,86.517754,1,2,3,0
1898.825073,0.00244,0.590429,9.7681,1.437488,9.890944,81.643394,86.540985,1,2,3,0
1898.827515,0.00244,0.559322,9.770494,1.425524,9.889768,81.71244,86.723618,1,2,3,0
1898.830078,0.00244,0.595215,9.765707,1.444667,9.889913,81.600479,86.512169,1,2,3,0
1898.832398,0.00244,0.530608,9.770494,1.427917,9.888531,81.697388,86.891479,1,2,3,0
1898.834839,0.00244,0.544965,9.736994,1.427917,9.856215,81.669975,86.796577,1,2,3,0
1898.837402,0.00244,0.530608,9.753743,1.437488,9.873369,81.62841,86.886154,1,2,3,0
1898.839722,0.00244,0.485145,9.765707,1.442274,9.88355,81.609055,87.155975,1,2,3,0
1898.842285,0.00244,0.509073,9.722636,1.463809,9.845382,81.449577,87.002754,1,2,3,0
1898.844727,0.00244,0.552144,9.698709,1.456631,9.823013,81.472298,86.741692,1,2,3,0
1898.847168,0.00244,0.556929,9.715458,1.437488,9.837006,81.597244,86.719162,1,2,3,0
1898.849609,0.00244,0.568894,9.772886,1.439881,9.894756,81.632629,86.668488,1,2,3,0
1898.852051,0.00244,0.559322,9.787243,1.466202,9.912251,81.493698,86.72921,1,2,3,0
1898.854614,0.00244,0.549751,9.839885,1.41356,9.956089,81.837593,86.802231,1,2,3,0
1898.856934,0.00244,0.583251,9.823135,1.403989,9.940088,81.880096,86.602043,1,2,3,0
1898.859375,0.00244,0.554537,9.775279,1.41356,9.892509,81.784775,86.753181,1,2,3,0
1898.861939,0.00244,0.54018,9.732208,1.387239,9.84541,81.899948,86.823097,1,2,3,0
1898.864258,0.00244,0.559322,9.739387,1.360918,9.849903,82.058289,86.713173,1,2,3,0
1898.866699,0.00244,0.583251,9.732208,1.406381,9.850581,81.791748,86.570374,1,2,3,0
1898.869263,0.00244,0.592822,9.753743,1.411167,9.873112,81.782555,86.521904,1,2,3,0
1898.871704,0.00244,0.559322,9.715458,1.41356,9.833673,81.735275,86.705101,1,2,3,0
1898.874146,0.00244,0.513859,9.741779,1.387239,9.853464,81.906616,86.980568,1,2,3,0
1898.876587,0.00244,0.497109,9.729815,1.358525,9.836768,82.061684,87.075226,1,2,3,0
1898.879028,0.00244,0.482752,9.689137,1.370489,9.797483,81.959,87.147652,1,2,3,0
1898.88147,0.00244,0.521037,9.701101,1.353739,9.808948,82.067253,86.925652,1,2,3,0
1898.883911,0.00244,0.544965,9.669994,1.360918,9.780484,82.001549,86.774429,1,2,3,0
1898.886353,0.00244,0.552144,9.729815,1.346561,9.838058,82.13308,86.752083,1,2,3,0
1898.888794,0.00244,0.578465,9.772886,1.33699,9.880864,82.223396,86.612572,1,2,3,0
1898.891235,0.00244,0.554537,9.808778,1.325026,9.913391,82.318848,86.764244,1,2,3,0
1898.893799,0.00244,0.576072,9.794421,1.313061,9.898822,82.37735,86.633949,1,2,3,0
1898.89624,0.00244,0.571286,9.770494,1.32024,9.875826,82.317474,86.653694,1,2,3,0
1898.89856,0.00244,0.585643,9.770494,1.305883,9.874758,82.400681,86.569794,1,2,3,0
1898.901123,0.00244,0.607179,9.703494,1.322633,9.812024,82.253113,86.419487,1,2,3,0
1898.903565,0.00244,0.588036,9.717851,1.30349,9.822499,82.374092,86.537201,1,2,3,0
1898.905884,0.00244,0.6,9.686745,1.348954,9.798607,82.087082,86.455605,1,2,3,0
1898.908447,0.00244,0.561715,9.741779,1.341775,9.849779,82.170601,86.699959,1,2,3,0
1898.910889,0.00244,0.554537,9.727423,1.375275,9.839799,81.96566,86.737236,1,2,3,0
1898.913452,0.00244,0.528216,9.710672,1.356132,9.819128,82.061432,86.886444,1,2,3,0
1898.915772,0.00244,0.501895,9.720243,1.370489,9.829206,81.985115,87.04422,1,2,3,0
1898.918213,0.00244,0.516252,9.705887,1.341775,9.811785,82.140091,86.955338,1,2,3,0
1898.920776,0.00244,0.556929,9.701101,1.368096,9.812911,81.985832,86.714317,1,2,3,0
1898.923096,0.00244,0.614357,9.717851,1.358525,9.831564,82.057457,86.382607,1,2,3,0
1898.925659,0.00244,0.597607,9.796814,1.387239,9.912574,81.9552,86.50927,1,2,3,0
1898.928101,0.00244,0.566501,9.787243,1.353739,9.896648,82.137993,86.687325,1,2,3,0
1898.93042,0.00244,0.566501,9.78485,1.370489,9.896588,82.040047,86.686516,1,2,3,0
1898.932983,0.00244,0.544965,9.780065,1.344168,9.887034,82.186295,86.810661,1,2,3,0
1898.935425,0.00244,0.554537,9.760921,1.351347,9.869612,82.130348,86.748413,1,2,3,0
1898.937866,0.00244,0.573679,9.720243,1.325026,9.826899,82.250832,86.622375,1,2,3,0
1898.940308,0.00244,0.571286,9.729815,1.348954,9.839479,82.120155,86.639732,1,2,3,0
1898.942749,0.00244,0.564108,9.705887,1.351347,9.815732,82.086868,86.673698,1,2,3,0
1898.945313,0.00244,0.535394,9.713065,1.356132,9.821882,82.063675,86.844994,1,2,3,0
1898.947632,0.00244,0.52343,9.758529,1.322633,9.861654,82.292336,86.929703,1,2,3,0
1898.950073,0.00244,0.461217,9.746565,1.332204,9.847996,82.22538,87.290733,1,2,3,0
1898.952637,0.00244,0.504287,9.732208,1.351347,9.838512,82.105309,87.033798,1,2,3,0
1898.955078,0.00244,0.48993,9.717851,1.341775,9.822271,82.148537,87.113846,1,2,3,0
1898.957398,0.00244,0.537787,9.693923,1.348954,9.802094,82.089912,86.824677,1,2,3,0
1898.959961,0.00244,0.564108,9.720243,1.363311,9.83158,82.029312,86.678604,1,2,3,0
1898.962402,0.00244,0.549751,9.727423,1.356132,9.836873,82.075844,86.765335,1,2,3,0
1898.964844,0.00244,0.566501,9.734601,1.346561,9.843607,82.137543,86.669456,1,2,3,0
1898.967285,0.00244,0.528216,9.803992,1.344168,9.909797,82.204353,86.916023,1,2,3,0
1898.969727,0.00244,0.52343,9.765707,1.327418,9.8694,82.270386,86.931953,1,2,3,0
1898.972168,0.00244,0.521037,9.748958,1.334597,9.853669,82.215843,86.940712,1,2,3,0
1898.974609,0.00244,0.501895,9.696316,1.358525,9.803878,82.034882,87.036934,1,2,3,0
1898.977051,0.00244,0.549751,9.679565,1.389632,9.794248,81.843208,86.749374,1,2,3,0
1898.979614,0.00244,0.518644,9.626924,1.370489,9.737807,81.909393,86.916206,1,2,3,0
1898.981934,0.00244,0.54018,9.658031,1.392025,9.772772,81.810989,86.798744,1,2,3,0
1898.984497,0.00244,0.513859,9.667602,1.389632,9.780473,81.831642,86.957443,1,2,3,0
1898.986939,0.00244,0.492323,9.67478,1.382453,9.785444,81.878281,87.086884,1,2,3,0
1898.989258,0.00244,0.494716,9.69153,1.38006,9.801789,81.906044,87.077805,1,2,3,0
1898.991821,0.00244,0.518644,9.679565,1.370489,9.789853,81.95269,86.932945,1,2,3,0
1898.994263,0.00244,0.537787,9.667602,1.387239,9.781419,81.846596,86.816048,1,2,3,0
1898.996582,0.00244,0.568894,9.686745,1.39681,9.803455,81.80854,86.638931,1,2,3,0
1898.999146,0.00244,0.583251,9.684352,1.375275,9.798889,81.931892,86.553467,1,2,3,0
1899.001587,0.00244,0.609572,9.727423,1.344168,9.838756,82.147713,86.41423,1,2,3,0
1899.00415,0.00244,0.578465,9.770494,1.329811,9.877528,82.262779,86.61174,1,2,3,0
1899.00647,0.00244,0.544965,9.811171,1.341775,9.91748,82.22438,86.820747,1,2,3,0
1899.008911,0.00244,0.564108,9.777672,1.38006,9.890685,81.979271,86.698067,1,2,3,0
1899.011475,0.00244,0.521037,9.684352,1.33699,9.790081,82.150833,86.920341,1,2,3,0
1899.013794,0.00244,0.518644,9.681958,1.365704,9.79155,81.982368,86.933701,1,2,3,0
1899.016357,0.00244,0.54018,9.617352,1.377668,9.730531,81.860603,86.785233,1,2,3,0
1899.018799,0.00244,0.52343,9.622138,1.394417,9.736731,81.766243,86.886261,1,2,3,0
1899.02124,0.00244,0.513859,9.622138,1.368096,9.732486,81.919167,86.943092,1,2,3,0
1899.023682,0.00244,0.473181,9.643674,1.384846,9.754084,81.837791,87.190956,1,2,3,0
1899.026123,0.00244,0.477966,9.626924,1.403989,9.740498,81.712555,87.157661,1,2,3,0
1899.028565,0.00244,0.487538,9.629316,1.401596,9.742992,81.728912,87.101555,1,2,3,0
1899.031006,0.00244,0.501895,9.619745,1.411167,9.735645,81.665703,87.013397,1,2,3,0
1899.033447,0.00244,0.513859,9.626924,1.437488,9.74721,81.519264,86.944611,1,2,3,0
1899.036011,0.00244,0.535394,9.588638,1.411167,9.7067,81.640671,86.804131,1,2,3,0
1899.03833,0.00244,0.556929,9.660423,1.382453,9.774719,81.869308,86.700516,1,2,3,0
1899.040772,0.00244,0.552144,9.660423,1.420738,9.779936,81.647041,86.728806,1,2,3,0
1899.043335,0.00244,0.566501,9.705887,1.375275,9.819193,81.948692,86.659622,1,2,3,0
1899.045776,0.00244,0.530608,9.679565,1.368096,9.790159,81.967087,86.862335,1,2,3,0
1899.048096,0.00244,0.513859,9.677173,1.370489,9.787234,81.950523,86.960442,1,2,3,0
1899.050659,0.00244,0.537787,9.658031,1.382453,9.771281,81.866432,86.812897,1,2,3,0
1899.053101,0.00244,0.564108,9.650852,1.370489,9.763985,81.931229,86.654778,1,2,3,0
1899.055542,0.00244,0.580858,9.634102,1.401596,9.752834,81.73732,86.549706,1,2,3,0
1899.057983,0.00244,0.568894,9.636495,1.401596,9.754494,81.738739,86.621445,1,2,3,0
1899.060425,0.00244,0.542573,9.648459,1.461416,9.773582,81.400467,86.78141,1,2,3,0
1899.062866,0.00244,0.564108,9.619745,1.401596,9.737668,81.724358,86.643982,1,2,3,0
1899.065308,0.00244,0.516252,9.650852,1.411167,9.767132,81.692764,86.938004,1,2,3,0
1899.067871,0.00244,0.525823,9.643674,1.41356,9.760896,81.673218,86.879028,1,2,3,0
1899.070313,0.00244,0.580858,9.610174,1.444667,9.735497,81.466263,86.541138,1,2,3,0
1899.072632,0.00244,0.578465,9.629316,1.435095,9.752838,81.538406,86.562187,1,2,3,0
1899.075195,0.00244,0.566501,9.662816,1.423131,9.783467,81.635918,86.644768,1,2,3,0
1899.077637,0.00244,0.614357,9.715458,1.425524,9.838682,81.669106,86.381714,1,2,3,0
1899.079956,0.00244,0.583251,9.717851,1.425524,9.839152,81.66951,86.565315,1,2,3,0
1899.08252,0.00244,0.525823,9.703494,1.425524,9.821732,81.654625,86.898232,1,2,3,0
1899.084961,0.00244,0.530608,9.701101,1.363311,9.810786,82.012306,86.869286,1,2,3,0
1899.087524,0.00244,0.547358,9.681958,1.411167,9.799557,81.720444,86.764297,1,2,3,0
1899.089844,0.00244,0.542573,9.600603,1.415953,9.719613,81.623344,86.765404,1,2,3,0
1899.092285,0.00244,0.571286,9.564711,1.394417,9.682689,81.719963,86.581863,1,2,3,0
1899.094849,0.00244,0.571286,9.591031,1.411167,9.711109,81.644493,86.591225,1,2,3,0
1899.097168,0.00244,0.556929,9.638887,1.485345,9.76855,81.254036,86.693161,1,2,3,0
1899.099609,0.00244,0.561715,9.655638,1.439881,9.778554,81.532471,86.670578,1,2,3,0
1899.102173,0.00244,0.544965,9.650852,1.418346,9.769731,81.652435,86.768051,1,2,3,0
1899.104492,0.00244,0.566501,9.660423,1.420738,9.780757,81.647751,86.643936,1,2,3,0
1899.107056,0.00244,0.554537,9.643674,1.423131,9.763875,81.619011,86.708969,1,2,3,0
1899.109497,0.00244,0.583251,9.684352,1.451845,9.809929,81.489105,86.553467,1,2,3,0
1899.111939,0.00244,0.619143,9.648459,1.394417,9.768342,81.793068,86.328354,1,2,3,0
1899.11438,0.00244,0.614357,9.686745,1.43031,9.811027,81.617203,86.371017,1,2,3,0
1899.116821,0.00244,0.614357,9.725029,1.444667,9.850923,81.566994,86.385269,1,2,3,0
1899.119385,0.00244,0.590429,9.679565,1.451845,9.805634,81.485344,86.50943,1,2,3,0
1899.121704,0.00244,0.54018,9.696316,1.435095,9.816813,81.593948,86.811363,1,2,3,0
1899.124146,0.00244,0.547358,9.701101,1.435095,9.821938,81.598366,86.770668,1,2,3,0
1899.126709,0.00244,0.535394,9.660423,1.461416,9.784996,81.410576,86.827835,1,2,3,0
1899.129028,0.00244,0.533001,9.588638,1.418346,9.707614,81.59864,86.81839,1,2,3,0
1899.13147,0.00244,0.561715,9.631709,1.470988,9.759567,81.331192,86.662331,1,2,3,0
1899.134033,0.00244,0.559322,9.64128,1.456631,9.766725,81.422783,86.679802,1,2,3,0
1899.136475,0.00244,0.568894,9.624531,1.444667,9.748963,81.478142,86.617256,1,2,3,0
1899.138794,0.00244,0.554537,9.636495,1.432703,9.758185,81.557281,86.70652,1,2,3,0
1899.141357,0.00244,0.513859,9.672387,1.44706,9.793524,81.503052,86.958946,1,2,3,0
1899.143799,0.00244,0.499502,9.677173,1.394417,9.78987,81.811241,87.045212,1,2,3,0
1899.14624,0.00244,0.525823,9.631709,1.387239,9.745294,81.81617,86.87516,1,2,3,0
1899.148682,0.00244,0.542573,9.619745,1.399203,9.736101,81.737251,86.771828,1,2,3,0
1899.151123,0.00244,0.549751,9.58146,1.41356,9.70076,81.621231,86.716164,1,2,3,0
1899.153687,0.00244,0.566501,9.598209,1.418346,9.718964,81.608521,86.622238,1,2,3,0
1899.156006,0.00244,0.547358,9.612567,1.415953,9.731699,81.63382,86.74099,1,2,3,0
1899.158569,0.00244,0.497109,9.626924,1.382453,9.738376,81.83876,87.044022,1,2,3,0
1899.161011,0.00244,0.513859,9.624531,1.368096,9.734852,81.921143,86.943848,1,2,3,0
1899.16333,0.00244,0.559322,9.567103,1.344168,9.677246,82.015808,86.654121,1,2,3,0
1899.165894,0.00244,0.535394,9.559925,1.341775,9.668463,82.022827,86.794556,1,2,3,0
1899.168335,0.00244,0.571286,9.533604,1.332204,9.64317,82.059189,86.57074,1,2,3,0
1899.170654,0.00244,0.547358,9.519247,1.33699,9.62825,82.018051,86.709106,1,2,3,0
1899.173218,0.00244,0.559322,9.54796,1.327418,9.656005,82.098488,86.64743,1,2,3,0
1899.175659,0.00244,0.547358,9.562318,1.344168,9.67183,82.011307,86.7239,1,2,3,0
1899.178223,0.00244,0.48993,9.586246,1.334597,9.691092,82.084427,87.074295,1,2,3,0
1899.180542,0.00244,0.499502,9.58146,1.370489,9.691858,81.870773,87.015755,1,2,3,0
1899.182983,0.00244,0.482752,9.535996,1.363311,9.645045,81.87413,87.101921,1,2,3,0
1899.185547,0.00244,0.454038,9.54796,1.351347,9.653799,81.953262,87.277443,1,2,3,0
1899.187866,0.00244,0.473181,9.555139,1.365704,9.663836,81.875702,87.16497,1,2,3,0
1899.190308,0.00244,0.485145,9.531211,1.351347,9.638749,81.940613,87.086121,1,2,3,0
1899.192871,0.00244,0.463609,9.535996,1.322633,9.63844,82.112717,87.216652,1,2,3,0
1899.195313,0.00244,0.454038,9.557532,1.32024,9.658965,82.143906,87.280167,1,2,3,0
1899.197754,0.00244,0.477966,9.600603,1.327418,9.703714,82.137581,87.149879,1,2,3,0
1899.200195,0.00244,0.497109,9.555139,1.327418,9.659701,82.101524,87.021858,1,2,3,0
1899.202637,0.00244,0.475574,9.490533,1.346561,9.597375,81.934494,87.131294,1,2,3,0
1899.205078,0.00244,0.492323,9.473783,1.313061,9.577008,82.119606,87.025192,1,2,3,0
1899.20752,0.00244,0.547358,9.473783,1.322633,9.581311,82.065384,86.693352,1,2,3,0
1899.210083,0.00244,0.535394,9.445069,1.346561,9.555585,81.898987,86.755661,1,2,3,0
1899.212402,0.00244,0.50668,9.478569,1.315454,9.582819,82.10997,86.940147,1,2,3,0
1899.214844,0.00244,0.511466,9.497711,1.332204,9.604316,82.026855,86.917511,1,2,3,0
1899.217407,0.00244,0.535394,9.512068,1.317847,9.617837,82.124489,86.778465,1,2,3,0
1899.219849,0.00244,0.504287,9.507282,1.310669,9.61044,82.161591,86.963753,1,2,3,0
1899.222168,0.00244,0.48993,9.490533,1.310669,9.593127,82.147354,87.044838,1,2,3,0
1899.224731,0.00244,0.544965,9.437891,1.334597,9.547352,81.96447,86.695282,1,2,3,0
1899.227173,0.00244,0.518644,9.413962,1.332204,9.521893,81.957382,86.846588,1,2,3,0
1899.229614,0.00244,0.549751,9.445069,1.327418,9.553721,82.013336,86.668854,1,2,3,0
1899.232056,0.00244,0.552144,9.449855,1.329811,9.558924,82.003235,86.656075,1,2,3,0
1899.234497,0.00244,0.525823,9.449855,1.325026,9.556774,82.030396,86.815147,1,2,3,0
1899.236939,0.00244,0.54018,9.497711,1.33699,9.606553,81.999908,86.744827,1,2,3,0
1899.23938,0.00244,0.542573,9.47139,1.344168,9.58167,81.935638,86.721367,1,2,3,0
