Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
7.1502686,0.0024534,0.20997,9.847063,-0.115454,9.849978,90.671593,88.778458,1,2,3,4
7.1527224,0.0024538,0.219541,9.837492,-0.139382,9.840928,90.811539,88.72155,1,2,3,4
7.1551747,0.0024523,0.178863,9.894919,-0.148953,9.897656,90.862297,88.964417,1,2,3,4
7.1576281,0.0024534,0.217149,9.839885,-0.194417,9.844201,91.13163,88.735786,1,2,3,4
7.1600819,0.0024538,0.186042,9.815957,-0.182453,9.819415,91.064667,88.9142,1,2,3,4
7.1625347,0.0024528,0.186042,9.839885,-0.18006,9.84329,91.048149,88.91684,1,2,3,4
7.1649876,0.0024529,0.217149,9.84467,-0.151346,9.848228,90.880547,88.736404,1,2,3,4
7.1674409,0.0024533,0.212363,9.84467,-0.148953,9.848087,90.866638,88.764244,1,2,3,4
7.1698947,0.0024538,0.195613,9.837492,-0.156132,9.840675,90.909088,88.860855,1,2,3,4
7.1723475,0.0024528,0.20997,9.863813,-0.079561,9.866369,90.462029,88.780533,1,2,3,4
7.1748009,0.0024534,0.238684,9.870992,-0.038883,9.873954,90.225632,88.614838,1,2,3,4
7.1772532,0.0024523,0.20997,9.830314,-0.077169,9.832859,90.449661,88.776382,1,2,3,4
7.1797066,0.0024534,0.188435,9.813564,-0.093918,9.815823,90.548218,88.899971,1,2,3,4
7.1821599,0.0024533,0.19322,9.851849,-0.127418,9.854567,90.740845,88.876427,1,2,3,4
7.1846128,0.0024529,0.202792,9.851849,-0.08674,9.854317,90.504333,88.820786,1,2,3,4
7.1870661,0.0024533,0.195613,9.815957,-0.048455,9.818026,90.282768,88.858353,1,2,3,4
7.1895199,0.0024538,0.212363,9.839885,-0.041276,9.842262,90.240288,88.763641,1,2,3,4
7.1919732,0.0024533,0.217149,9.837492,-0.05324,9.840033,90.310005,88.735481,1,2,3,4
7.1944261,0.0024529,0.174078,9.847063,-0.079561,9.848924,90.462852,88.987221,1,2,3,4
7.1968799,0.0024538,0.214756,9.842278,-0.041276,9.844707,90.240227,88.750023,1,2,3,4
7.1993332,0.0024533,0.229113,9.851849,-0.014955,9.854524,90.086952,88.667778,1,2,3,4
7.201786,0.0024528,0.207577,9.839885,-0.017348,9.84209,90.10099,88.791496,1,2,3,4
7.2042394,0.0024534,0.224327,9.81835,-0.010169,9.820918,90.059326,88.691147,1,2,3,4
7.2066927,0.0024533,0.186042,9.835099,-0.058026,9.83703,90.337975,88.916313,1,2,3,4
7.2091455,0.0024528,0.236291,9.875777,-0.062812,9.878803,90.364304,88.629379,1,2,3,4
7.2115993,0.0024538,0.233898,9.847063,-0.048455,9.84996,90.281853,88.639305,1,2,3,4
7.2140527,0.0024534,0.229113,9.856635,-0.026919,9.859334,90.156433,88.668427,1,2,3,4
7.2165055,0.0024528,0.214756,9.839885,-0.081954,9.842569,90.477081,88.749718,1,2,3,4
7.2189593,0.0024538,0.224327,9.842278,-0.048455,9.844954,90.281998,88.694328,1,2,3,4
7.2214127,0.0024534,0.241077,9.813564,-0.050847,9.816657,90.296776,88.592773,1,2,3,4
7.2238655,0.0024528,0.24347,9.835099,-0.06999,9.838362,90.407608,88.581924,1,2,3,4
7.2263184,0.0024529,0.236291,9.837492,-0.067597,9.840561,90.393585,88.624054,1,2,3,4
7.2287712,0.0024528,0.217149,9.837492,-0.125025,9.840683,90.727959,88.735481,1,2,3,4
7.2312245,0.0024533,0.219541,9.808778,-0.132203,9.812125,90.771996,88.717812,1,2,3,4
7.2336783,0.0024538,0.250648,9.827921,-0.141775,9.832139,90.82621,88.539063,1,2,3,4
7.2361312,0.0024529,0.245863,9.84467,-0.168096,9.849174,90.977913,88.569382,1,2,3,4
7.2385845,0.0024533,0.207577,9.859028,-0.170489,9.862687,90.990479,88.793839,1,2,3,4
7.2410378,0.0024533,0.212363,9.849456,-0.168096,9.853179,90.977516,88.764847,1,2,3,4
7.2434912,0.0024534,0.236291,9.873384,-0.132203,9.877096,90.766922,88.629051,1,2,3,4
7.245944,0.0024528,0.224327,9.827921,-0.170489,9.831959,90.993576,88.692421,1,2,3,4
7.2483978,0.0024538,0.202792,9.847063,-0.14656,9.850242,90.852524,88.820213,1,2,3,4
7.2508502,0.0024524,0.22672,9.851849,-0.151346,9.855618,90.87989,88.681686,1,2,3,4
